device_category,device_mobile_brand_name,device_browser,customer_id,user_pseudo_id,event_timestamp,device_language,country,source,medium,event_name,ga_session_number,ga_session_id,item_id,transaction_id,total_item_quantity,unique_items,purchase_revenue,partition_date,partition_month
mobile,Oppo,Firefox,905,982156,2022-01-01 18:00:00,zh,France,Direct,CPC,purchase,644,920990,7254,425.0,5,2,31.994946916397687,2022-01-19,01
desktop,Apple,Firefox,306,434367,2022-01-01 19:00:00,fr,Japan,Google,Organic,purchase,748,267933,2256,419.0,6,4,256.8886976454182,2022-01-20,01
desktop,Oppo,Firefox,891,537969,2022-01-01 20:00:00,zh,Taiwan,Facebook,CPC,add_to_cart,551,506169,9486,210.0,1,4,493.85854829549424,2022-01-21,01
mobile,Oppo,Firefox,903,502115,2022-01-01 21:00:00,fr,Taiwan,Direct,Organic,page_view,206,530344,7171,90.0,9,2,372.86775014032054,2022-01-22,01
mobile,Other,Edge,894,339242,2022-01-01 22:00:00,en,Taiwan,Facebook,CPC,purchase,982,423003,1401,57.0,5,3,425.6447861252233,2022-01-23,01
desktop,Oppo,Chrome,283,729760,2022-01-01 23:00:00,fr,France,Direct,Social,add_to_cart,440,102506,4374,190.0,3,4,371.5842599876841,2022-01-24,01
tablet,Other,Safari,131,440148,2022-01-02 00:00:00,zh,USA,Google,Organic,purchase,896,553144,6206,441.0,2,2,103.61620542798555,2022-01-25,01
mobile,Apple,Chrome,658,643495,2022-01-02 01:00:00,fr,USA,Google,CPC,purchase,630,519412,5802,320.0,3,1,7.193302630677726,2022-01-26,01
tablet,Xiaomi,Chrome,334,299243,2022-01-02 02:00:00,zh,France,Referral,Organic,page_view,562,206606,9014,111.0,4,3,234.62943904942628,2022-01-27,01
tablet,Xiaomi,Safari,382,960725,2022-01-02 03:00:00,fr,Taiwan,Google,Organic,page_view,108,418205,3149,172.0,6,2,99.4090669968114,2022-01-28,01
desktop,Xiaomi,Safari,684,722772,2022-01-02 04:00:00,jp,USA,Direct,CPC,add_to_cart,207,548420,4772,268.0,9,3,92.23715521648832,2022-01-29,01
tablet,Apple,Firefox,874,602383,2022-01-02 05:00:00,en,Taiwan,Referral,Social,purchase,852,381282,7947,20.0,7,1,369.95685744279007,2022-01-30,01
desktop,Samsung,Firefox,164,800796,2022-01-02 06:00:00,jp,USA,Facebook,Social,add_to_cart,596,893244,4851,398.0,1,1,120.60386404012704,2022-01-31,01
tablet,Samsung,Edge,889,865161,2022-01-02 07:00:00,zh,Japan,Direct,CPC,purchase,505,121426,6630,328.0,3,3,363.7205749241866,2022-02-01,01
mobile,Oppo,Edge,753,564415,2022-01-02 08:00:00,zh,Japan,Facebook,CPC,page_view,428,152403,4091,197.0,2,4,211.73051208554395,2022-02-02,01
desktop,Oppo,Chrome,520,694831,2022-01-02 09:00:00,jp,France,Google,Social,page_view,232,227659,9111,297.0,7,1,190.0479783050726,2022-02-03,01
desktop,Xiaomi,Edge,39,363007,2022-01-02 10:00:00,fr,France,Direct,CPC,page_view,208,674740,2022,159.0,1,1,493.371573384832,2022-02-04,01
tablet,Apple,Safari,159,669652,2022-01-02 11:00:00,zh,USA,Facebook,Social,purchase,21,582867,3330,30.0,2,4,307.0999496248123,2022-02-05,01
tablet,Oppo,Firefox,402,622985,2022-01-02 12:00:00,zh,France,Direct,Organic,purchase,919,818312,485,408.0,3,3,343.4157736472731,2022-02-06,01
mobile,Xiaomi,Chrome,728,601063,2022-01-02 13:00:00,jp,Japan,Facebook,Social,add_to_cart,314,299619,4881,440.0,8,1,407.71457360602494,2022-02-07,01
tablet,Apple,Edge,55,184744,2022-01-02 14:00:00,jp,Japan,Direct,Social,page_view,934,703055,1645,136.0,5,3,313.51140841540854,2022-02-08,01
desktop,Apple,Chrome,109,115680,2022-01-02 15:00:00,en,Taiwan,Direct,CPC,page_view,477,574721,7166,472.0,5,2,388.5981768517804,2022-02-09,01
desktop,Xiaomi,Edge,265,474241,2022-01-02 16:00:00,jp,France,Direct,Social,add_to_cart,269,648979,2703,135.0,9,3,365.7897549896659,2022-02-10,01
tablet,Other,Edge,300,470857,2022-01-02 17:00:00,fr,USA,Direct,Social,purchase,73,893172,1725,306.0,8,2,226.93821652672025,2022-02-11,01
desktop,Samsung,Firefox,91,900716,2022-01-02 18:00:00,fr,USA,Google,Social,add_to_cart,438,141791,1916,454.0,8,1,385.8205636194929,2022-02-12,01
tablet,Other,Chrome,265,502441,2022-01-02 19:00:00,zh,Japan,Referral,Organic,add_to_cart,674,410919,7611,393.0,7,3,89.73212885918855,2022-02-13,01
desktop,Apple,Safari,998,724685,2022-01-02 20:00:00,jp,Taiwan,Google,Social,purchase,151,623450,1129,120.0,3,1,9.106066460187538,2022-02-14,01
mobile,Samsung,Chrome,708,878667,2022-01-02 21:00:00,fr,France,Referral,Organic,add_to_cart,665,689351,7443,326.0,8,3,189.55979239694952,2022-02-15,01
tablet,Xiaomi,Edge,622,106823,2022-01-02 22:00:00,fr,Taiwan,Google,Organic,page_view,369,219921,2269,487.0,8,1,461.0721280043537,2022-02-16,01
tablet,Apple,Chrome,765,580350,2022-01-02 23:00:00,jp,France,Referral,Organic,page_view,426,877177,3558,120.0,7,3,441.69066537593653,2022-02-17,01
mobile,Samsung,Edge,191,218969,2022-01-03 00:00:00,zh,Japan,Facebook,Organic,add_to_cart,50,741948,2009,257.0,8,4,77.29404011436385,2022-02-18,01
mobile,Xiaomi,Edge,289,982398,2022-01-03 01:00:00,en,France,Referral,Organic,page_view,199,775997,2330,282.0,3,1,289.75673046220555,2022-02-19,01
desktop,Other,Edge,141,151903,2022-01-03 02:00:00,fr,Japan,Facebook,Social,page_view,364,896868,2702,353.0,8,3,365.5605855401828,2022-02-20,01
desktop,Oppo,Edge,680,364728,2022-01-03 03:00:00,fr,Japan,Google,CPC,page_view,607,737299,8405,324.0,1,4,165.56188445671322,2022-02-21,01
desktop,Apple,Safari,136,570231,2022-01-03 04:00:00,jp,France,Referral,Social,purchase,801,468494,7256,54.0,3,3,12.043039279379292,2022-02-22,01
tablet,Samsung,Safari,108,695539,2022-01-03 05:00:00,jp,USA,Referral,CPC,purchase,913,417004,3632,94.0,2,2,360.34703112679887,2022-02-23,01
tablet,Xiaomi,Safari,509,460625,2022-01-03 06:00:00,jp,Taiwan,Direct,CPC,purchase,52,605093,76,319.0,6,1,473.1346418962956,2022-02-24,01
mobile,Samsung,Chrome,328,183788,2022-01-03 07:00:00,en,USA,Referral,Organic,purchase,397,827612,4151,343.0,5,1,459.94396339340864,2022-02-25,01
mobile,Apple,Edge,991,326902,2022-01-03 08:00:00,jp,Japan,Referral,Social,purchase,44,313724,767,11.0,3,3,342.8607230733402,2022-02-26,01
mobile,Other,Chrome,135,203603,2022-01-03 09:00:00,zh,France,Direct,CPC,purchase,127,760702,817,174.0,7,1,460.0033093106387,2022-02-27,01
desktop,Samsung,Firefox,509,373295,2022-01-03 10:00:00,jp,USA,Google,Organic,page_view,641,191478,8717,345.0,7,2,246.92147086646332,2022-02-28,01
tablet,Oppo,Chrome,319,518882,2022-01-03 11:00:00,jp,France,Facebook,Social,add_to_cart,875,823732,4261,31.0,9,4,281.6936269004991,2022-03-01,01
mobile,Apple,Safari,717,504277,2022-01-03 12:00:00,en,Taiwan,Facebook,Organic,add_to_cart,97,808378,2813,491.0,6,3,309.92058135937106,2022-03-02,01
tablet,Other,Firefox,233,162526,2022-01-03 13:00:00,en,Taiwan,Google,CPC,page_view,853,342535,9186,83.0,4,4,213.79502534790115,2022-03-03,01
desktop,Xiaomi,Firefox,599,888149,2022-01-03 14:00:00,fr,Japan,Facebook,Organic,purchase,620,662046,8934,173.0,2,2,47.245216019717354,2022-03-04,01
tablet,Apple,Firefox,133,865388,2022-01-03 15:00:00,fr,Japan,Facebook,CPC,add_to_cart,963,760232,3162,203.0,2,2,387.2335850060917,2022-03-05,01
desktop,Other,Firefox,558,142852,2022-01-03 16:00:00,zh,France,Direct,Organic,page_view,476,901965,8182,390.0,9,4,390.06137610500656,2022-03-06,01
desktop,Other,Firefox,325,664715,2022-01-03 17:00:00,fr,Taiwan,Google,Organic,purchase,813,780408,8626,346.0,9,3,42.76760562007138,2022-03-07,01
mobile,Other,Edge,999,718850,2022-01-03 18:00:00,jp,Taiwan,Facebook,CPC,purchase,485,835239,9461,9.0,9,4,60.10956125986755,2022-03-08,01
desktop,Apple,Edge,956,658091,2022-01-03 19:00:00,en,France,Referral,CPC,add_to_cart,647,732080,5157,38.0,8,1,71.32349300777365,2022-03-09,01
tablet,Apple,Chrome,883,578295,2022-01-03 20:00:00,zh,France,Facebook,Social,purchase,735,526148,408,93.0,6,2,20.175713378674168,2022-03-10,01
mobile,Xiaomi,Firefox,792,775015,2022-01-03 21:00:00,fr,USA,Google,CPC,add_to_cart,864,755070,9222,389.0,8,3,72.24750237669832,2022-03-11,01
desktop,Apple,Safari,597,946007,2022-01-03 22:00:00,en,France,Direct,Social,page_view,248,242247,1348,312.0,4,2,472.01349358318623,2022-03-12,01
desktop,Samsung,Safari,44,943033,2022-01-03 23:00:00,zh,France,Facebook,Social,purchase,930,387145,7805,17.0,3,1,310.13643175099156,2022-03-13,01
tablet,Samsung,Chrome,531,838234,2022-01-04 00:00:00,en,Taiwan,Direct,CPC,add_to_cart,253,364767,6968,446.0,5,3,425.89916661172157,2022-03-14,01
tablet,Oppo,Safari,814,330057,2022-01-04 01:00:00,jp,Taiwan,Referral,Organic,add_to_cart,959,416875,9429,465.0,9,4,323.3248465628737,2022-03-15,01
tablet,Oppo,Chrome,499,166576,2022-01-04 02:00:00,jp,France,Facebook,Organic,add_to_cart,298,343771,9390,150.0,2,4,263.3123114065289,2022-03-16,01
desktop,Samsung,Edge,669,505214,2022-01-04 03:00:00,fr,USA,Google,Social,add_to_cart,716,582339,6248,344.0,7,2,332.09000824960395,2022-03-17,01
desktop,Oppo,Chrome,212,565217,2022-01-04 04:00:00,jp,France,Facebook,Organic,page_view,637,571830,7632,92.0,4,2,68.46929861903968,2022-03-18,01
desktop,Other,Safari,853,720015,2022-01-04 05:00:00,jp,France,Referral,Social,page_view,648,399158,2083,18.0,7,1,385.8039662186979,2022-03-19,01
desktop,Oppo,Safari,613,650298,2022-01-04 06:00:00,fr,USA,Google,CPC,add_to_cart,9,452881,9244,203.0,2,1,362.76299138362305,2022-03-20,01
desktop,Oppo,Firefox,3,804370,2022-01-04 07:00:00,fr,USA,Referral,CPC,page_view,703,481362,7018,433.0,8,1,419.4968769351689,2022-03-21,01
mobile,Samsung,Firefox,573,858167,2022-01-04 08:00:00,jp,France,Referral,CPC,purchase,405,326832,4146,419.0,2,1,444.5255679654912,2022-03-22,01
tablet,Other,Edge,985,556823,2022-01-04 09:00:00,fr,Taiwan,Facebook,CPC,add_to_cart,782,664682,5486,274.0,2,4,173.13556926342753,2022-03-23,01
mobile,Oppo,Firefox,763,945740,2022-01-04 10:00:00,zh,France,Facebook,CPC,add_to_cart,795,932972,6241,51.0,4,3,345.8220306388963,2022-03-24,01
tablet,Other,Firefox,142,643905,2022-01-04 11:00:00,jp,USA,Direct,Social,purchase,313,960801,3498,191.0,3,4,318.26526623191603,2022-03-25,01
tablet,Apple,Chrome,489,328304,2022-01-04 12:00:00,zh,Taiwan,Direct,Social,purchase,593,246663,4833,98.0,9,4,380.47181934395957,2022-03-26,01
tablet,Xiaomi,Firefox,86,152820,2022-01-04 13:00:00,fr,USA,Google,Organic,page_view,144,852358,3514,147.0,2,2,421.9637572134128,2022-03-27,01
tablet,Apple,Edge,27,477348,2022-01-04 14:00:00,jp,France,Direct,Social,add_to_cart,822,871739,3932,222.0,6,1,239.18808205002907,2022-03-28,01
desktop,Other,Safari,335,103434,2022-01-04 15:00:00,zh,USA,Facebook,CPC,page_view,79,566616,3599,458.0,7,4,157.8627275270243,2022-03-29,01
tablet,Samsung,Safari,781,378569,2022-01-04 16:00:00,fr,USA,Direct,Organic,purchase,479,532064,4428,377.0,6,2,418.7316891323624,2022-03-30,01
tablet,Xiaomi,Edge,905,322775,2022-01-04 17:00:00,fr,Taiwan,Referral,Organic,page_view,747,987336,3669,225.0,2,1,233.06024238784914,2022-03-31,01
tablet,Other,Firefox,534,798891,2022-01-04 18:00:00,en,Taiwan,Referral,Social,page_view,191,103768,7865,128.0,6,1,423.8846876192492,2022-04-01,01
tablet,Other,Edge,455,602994,2022-01-04 19:00:00,en,Taiwan,Facebook,Social,page_view,660,419367,2743,45.0,8,3,472.25615633058396,2022-04-02,01
mobile,Samsung,Chrome,476,803331,2022-01-04 20:00:00,jp,USA,Direct,CPC,add_to_cart,101,246191,9993,279.0,6,4,414.15394542163097,2022-04-03,01
tablet,Xiaomi,Firefox,910,645859,2022-01-04 21:00:00,zh,USA,Google,Social,purchase,596,379099,9335,109.0,9,1,471.64803748297857,2022-04-04,01
tablet,Apple,Edge,366,974835,2022-01-04 22:00:00,zh,France,Facebook,CPC,page_view,10,103694,8270,218.0,3,1,48.52509232250387,2022-04-05,01
mobile,Apple,Chrome,718,329336,2022-01-04 23:00:00,zh,USA,Direct,Social,page_view,969,457934,9553,187.0,1,3,102.62830210385586,2022-04-06,01
desktop,Apple,Chrome,519,309917,2022-01-05 00:00:00,jp,Japan,Facebook,CPC,purchase,178,970828,716,55.0,3,3,95.06727838034142,2022-04-07,01
tablet,Other,Safari,446,430555,2022-01-05 01:00:00,zh,France,Google,Social,purchase,664,739187,4419,158.0,8,4,367.85891932523396,2022-04-08,01
mobile,Samsung,Edge,477,627662,2022-01-05 02:00:00,zh,Japan,Facebook,Social,purchase,546,936565,6798,98.0,5,4,32.380641094103765,2022-04-09,01
tablet,Oppo,Firefox,428,230963,2022-01-05 03:00:00,zh,France,Google,Social,purchase,402,897782,9535,103.0,8,3,261.45876760354605,2022-04-10,01
mobile,Xiaomi,Edge,32,176790,2022-01-05 04:00:00,fr,USA,Referral,Organic,page_view,229,240734,1199,170.0,9,4,429.6775886123383,2022-04-11,01
mobile,Samsung,Chrome,777,656457,2022-01-05 05:00:00,zh,France,Referral,CPC,purchase,632,526757,1684,361.0,9,4,118.04830993956692,2022-04-12,01
desktop,Xiaomi,Firefox,21,554949,2022-01-05 06:00:00,zh,USA,Referral,CPC,page_view,605,203464,4027,450.0,7,4,29.203581531650965,2022-04-13,01
tablet,Other,Edge,215,982108,2022-01-05 07:00:00,zh,France,Google,Organic,add_to_cart,87,109537,4716,113.0,4,3,268.1889288072313,2022-04-14,01
tablet,Apple,Safari,943,180677,2022-01-05 08:00:00,en,France,Facebook,Organic,add_to_cart,375,427081,3317,31.0,7,1,435.86728278843896,2022-04-15,01
mobile,Oppo,Firefox,33,373725,2022-01-05 09:00:00,jp,Taiwan,Google,CPC,add_to_cart,386,896285,662,356.0,1,2,84.68937173378104,2022-04-16,01
tablet,Xiaomi,Firefox,415,649419,2022-01-05 10:00:00,zh,USA,Facebook,CPC,add_to_cart,550,410282,9992,237.0,2,3,46.10177458858434,2022-04-17,01
tablet,Oppo,Firefox,347,159802,2022-01-05 11:00:00,jp,Japan,Google,Organic,page_view,25,222400,4013,71.0,8,1,237.87482089899444,2022-04-18,01
tablet,Oppo,Safari,122,232124,2022-01-05 12:00:00,zh,Taiwan,Google,Social,page_view,641,755240,8701,402.0,3,4,188.45778093256544,2022-04-19,01
tablet,Oppo,Edge,765,269944,2022-01-05 13:00:00,fr,Taiwan,Facebook,CPC,page_view,776,878482,4851,373.0,9,2,207.1659291163299,2022-04-20,01
desktop,Apple,Edge,921,716350,2022-01-05 14:00:00,en,USA,Referral,Organic,purchase,297,177733,9073,463.0,3,3,431.8240010193014,2022-04-21,01
mobile,Apple,Edge,10,136549,2022-01-05 15:00:00,jp,France,Direct,Social,page_view,567,316837,3741,368.0,5,4,128.51676905468491,2022-04-22,01
mobile,Apple,Chrome,725,800879,2022-01-05 16:00:00,fr,Taiwan,Facebook,CPC,page_view,10,106747,9397,255.0,8,2,39.25732698411277,2022-04-23,01
tablet,Oppo,Safari,571,376807,2022-01-05 17:00:00,en,USA,Google,Organic,add_to_cart,971,584666,3920,352.0,6,4,278.0816396724993,2022-04-24,01
tablet,Xiaomi,Chrome,181,311343,2022-01-05 18:00:00,zh,USA,Direct,Social,add_to_cart,782,205388,1558,223.0,4,4,387.3519941687124,2022-04-25,01
tablet,Apple,Firefox,599,519308,2022-01-05 19:00:00,en,Taiwan,Referral,CPC,add_to_cart,231,833387,2417,487.0,2,3,31.632570090994687,2022-04-26,01
mobile,Samsung,Firefox,7,566614,2022-01-05 20:00:00,en,France,Google,CPC,page_view,841,812902,9556,307.0,2,3,121.65929963072695,2022-04-27,01
desktop,Oppo,Chrome,621,267742,2022-01-05 21:00:00,zh,France,Referral,Social,add_to_cart,955,492907,3821,136.0,5,2,473.45126321475175,2022-04-28,01
mobile,Samsung,Edge,727,872780,2022-01-05 22:00:00,zh,Japan,Referral,CPC,purchase,146,605476,8303,283.0,8,4,47.81807965489164,2022-04-29,01
mobile,Xiaomi,Chrome,263,802802,2022-01-05 23:00:00,fr,USA,Direct,CPC,purchase,165,888373,3422,392.0,2,4,185.8923987282119,2022-04-30,01
desktop,Other,Safari,583,932210,2022-01-06 00:00:00,fr,Japan,Facebook,CPC,add_to_cart,52,458707,8044,92.0,4,1,463.81972810309924,2022-05-01,01
desktop,Apple,Firefox,645,819058,2022-01-06 01:00:00,fr,USA,Facebook,Organic,purchase,689,151425,8934,316.0,3,1,150.4999795991205,2022-05-02,01
mobile,Apple,Safari,102,408487,2022-01-06 02:00:00,jp,Taiwan,Google,Social,add_to_cart,404,958162,3822,419.0,8,3,368.86229824108005,2022-05-03,01
mobile,Oppo,Firefox,318,535243,2022-01-06 03:00:00,jp,France,Direct,Organic,page_view,320,703684,5697,458.0,5,3,491.2105908843961,2022-05-04,01
tablet,Other,Safari,819,972110,2022-01-06 04:00:00,zh,Japan,Direct,CPC,page_view,682,989147,2856,338.0,6,1,466.942404612144,2022-05-05,01
desktop,Xiaomi,Chrome,845,174537,2022-01-06 05:00:00,jp,USA,Google,Social,page_view,601,363870,1778,455.0,6,1,88.48501176133048,2022-05-06,01
desktop,Samsung,Firefox,804,733956,2022-01-06 06:00:00,en,France,Facebook,CPC,page_view,68,306529,5069,86.0,3,2,62.008604616385036,2022-05-07,01
mobile,Samsung,Chrome,852,970372,2022-01-06 07:00:00,jp,Taiwan,Direct,Organic,page_view,436,591576,7921,122.0,6,4,376.5862668675587,2022-05-08,01
mobile,Oppo,Safari,79,621782,2022-01-06 08:00:00,zh,Japan,Referral,Organic,purchase,275,223954,9300,224.0,1,2,270.2072671722985,2022-05-09,01
tablet,Oppo,Safari,477,230853,2022-01-06 09:00:00,zh,USA,Referral,Social,purchase,438,644481,6841,5.0,4,2,362.1156708177629,2022-05-10,01
mobile,Other,Firefox,85,769420,2022-01-06 10:00:00,jp,USA,Referral,Organic,add_to_cart,970,203921,6430,309.0,7,1,334.9595399729681,2022-05-11,01
mobile,Oppo,Chrome,773,104970,2022-01-06 11:00:00,fr,Japan,Direct,CPC,add_to_cart,40,737933,6407,308.0,4,2,145.90709886909053,2022-05-12,01
desktop,Apple,Edge,79,512313,2022-01-06 12:00:00,zh,USA,Direct,CPC,purchase,448,215849,6828,314.0,4,2,213.97683992311988,2022-05-13,01
mobile,Other,Edge,643,403777,2022-01-06 13:00:00,jp,France,Facebook,Organic,add_to_cart,954,619386,5227,73.0,4,4,416.6671585781732,2022-05-14,01
mobile,Xiaomi,Chrome,17,216329,2022-01-06 14:00:00,en,Taiwan,Google,Social,page_view,386,490597,4900,337.0,2,2,448.79436844857076,2022-05-15,01
desktop,Samsung,Edge,651,658184,2022-01-06 15:00:00,jp,France,Referral,CPC,add_to_cart,592,700131,2985,459.0,2,3,53.644365709438574,2022-05-16,01
desktop,Other,Chrome,208,566295,2022-01-06 16:00:00,fr,USA,Google,CPC,purchase,606,609282,5877,180.0,8,3,85.46968897247174,2022-05-17,01
tablet,Oppo,Chrome,320,967585,2022-01-06 17:00:00,jp,Taiwan,Facebook,Organic,add_to_cart,355,710321,4918,487.0,4,3,102.66397124554055,2022-05-18,01
tablet,Other,Firefox,260,771357,2022-01-06 18:00:00,fr,Taiwan,Direct,Social,add_to_cart,125,820896,4844,456.0,3,4,106.17952185181979,2022-05-19,01
tablet,Apple,Edge,885,445606,2022-01-06 19:00:00,en,USA,Google,Organic,page_view,265,422469,6201,172.0,3,2,224.061668814272,2022-05-20,01
tablet,Apple,Firefox,172,960188,2022-01-06 20:00:00,fr,Japan,Direct,Social,add_to_cart,632,400120,2044,182.0,2,1,200.7459241096253,2022-05-21,01
desktop,Other,Firefox,909,640492,2022-01-06 21:00:00,zh,Japan,Direct,CPC,add_to_cart,121,420046,304,150.0,6,2,458.1643176276175,2022-05-22,01
mobile,Other,Firefox,395,238454,2022-01-06 22:00:00,fr,France,Facebook,Organic,purchase,863,222041,4373,479.0,5,1,356.5375031312544,2022-05-23,01
tablet,Other,Firefox,409,220421,2022-01-06 23:00:00,jp,France,Google,CPC,page_view,2,179903,940,56.0,6,3,213.50822536623082,2022-05-24,01
mobile,Xiaomi,Edge,293,379688,2022-01-07 00:00:00,en,France,Referral,Social,add_to_cart,456,993700,7557,149.0,8,1,389.09178091948627,2022-05-25,01
mobile,Oppo,Edge,882,682531,2022-01-07 01:00:00,jp,France,Referral,CPC,purchase,371,549037,4936,408.0,7,2,473.30760312031794,2022-05-26,01
desktop,Apple,Firefox,699,779246,2022-01-07 02:00:00,fr,Japan,Facebook,CPC,page_view,952,392106,560,46.0,3,2,201.89796234576391,2022-05-27,01
tablet,Other,Chrome,879,391225,2022-01-07 03:00:00,fr,France,Referral,CPC,add_to_cart,513,590810,4849,206.0,9,2,226.64116473776588,2022-05-28,01
tablet,Samsung,Edge,853,363170,2022-01-07 04:00:00,fr,Taiwan,Google,CPC,page_view,368,483051,2070,71.0,8,4,278.0800402240696,2022-05-29,01
mobile,Other,Edge,761,777378,2022-01-07 05:00:00,en,USA,Google,Organic,add_to_cart,784,529533,5602,388.0,6,2,290.1490531198459,2022-05-30,01
desktop,Apple,Safari,498,923325,2022-01-07 06:00:00,zh,USA,Facebook,Social,purchase,374,857798,881,217.0,3,3,62.326430660189594,2022-05-31,01
mobile,Oppo,Edge,977,943438,2022-01-07 07:00:00,jp,France,Facebook,Social,add_to_cart,948,263756,6381,146.0,5,4,416.45429481552355,2022-06-01,01
mobile,Apple,Chrome,77,573975,2022-01-07 08:00:00,jp,USA,Referral,CPC,purchase,442,315242,4181,118.0,3,2,388.740095684014,2022-06-02,01
desktop,Apple,Firefox,854,618118,2022-01-07 09:00:00,en,Taiwan,Facebook,Social,page_view,746,753787,9276,442.0,4,3,130.27685236298294,2022-06-03,01
tablet,Xiaomi,Edge,870,908955,2022-01-07 10:00:00,zh,Taiwan,Google,Organic,page_view,521,175710,7268,115.0,2,2,264.99946533977095,2022-06-04,01
mobile,Apple,Chrome,122,995257,2022-01-07 11:00:00,en,France,Google,Social,purchase,728,438605,1696,50.0,4,3,387.19410343531973,2022-06-05,01
mobile,Samsung,Safari,277,543352,2022-01-07 12:00:00,fr,France,Direct,Social,add_to_cart,171,866815,7532,142.0,2,3,29.139173380054338,2022-06-06,01
desktop,Oppo,Edge,79,777677,2022-01-07 13:00:00,jp,Taiwan,Referral,Social,add_to_cart,847,307817,7846,317.0,2,2,142.9661028389645,2022-06-07,01
mobile,Oppo,Chrome,516,714693,2022-01-07 14:00:00,en,France,Direct,CPC,page_view,969,872605,8119,370.0,6,2,342.7690290948097,2022-06-08,01
desktop,Other,Firefox,154,650010,2022-01-07 15:00:00,jp,France,Facebook,Organic,purchase,621,775661,8167,144.0,7,4,317.45458218122417,2022-06-09,01
mobile,Xiaomi,Safari,242,890679,2022-01-07 16:00:00,en,France,Google,Social,page_view,600,283374,5433,394.0,9,2,62.83738158632433,2022-06-10,01
mobile,Samsung,Chrome,71,127689,2022-01-07 17:00:00,en,USA,Referral,CPC,page_view,282,383433,671,442.0,3,4,106.05054655853976,2022-06-11,01
desktop,Other,Edge,768,227227,2022-01-07 18:00:00,en,USA,Referral,Social,page_view,683,573411,8389,329.0,3,1,24.797260173751802,2022-06-12,01
desktop,Apple,Chrome,983,137142,2022-01-07 19:00:00,jp,France,Google,Social,purchase,919,140234,4178,296.0,9,1,176.2103084493387,2022-06-13,01
desktop,Apple,Chrome,542,685695,2022-01-07 20:00:00,zh,France,Direct,Organic,page_view,293,815829,1435,416.0,8,3,246.78091280775402,2022-06-14,01
