device_category,device_mobile_brand_name,device_browser,customer_id,user_pseudo_id,event_timestamp,device_language,country,source,medium,event_name,ga_session_number,ga_session_id,item_id,transaction_id,total_item_quantity,unique_items,purchase_revenue,partition_date,partition_month
desktop,Oppo,Edge,341,440784,2022-01-02 09:00:00,jp,France,Google,Social,add_to_cart,259,652168,4877,385.0,3,4,74.44342307412371,2022-02-03,12
desktop,Xiaomi,Chrome,869,718836,2022-01-02 10:00:00,jp,Taiwan,Facebook,Organic,purchase,729,260504,8571,215.0,4,4,98.53316105710942,2022-02-04,12
desktop,Oppo,Firefox,249,716505,2022-01-02 11:00:00,jp,Taiwan,Direct,Social,purchase,948,392943,1538,397.0,8,1,52.20407795632634,2022-02-05,12
tablet,Other,Chrome,847,961744,2022-01-02 12:00:00,zh,Taiwan,Direct,Social,add_to_cart,419,125639,8709,78.0,3,2,212.45070491925236,2022-02-06,12
desktop,Other,Edge,143,125457,2022-01-02 13:00:00,en,Japan,Direct,Organic,add_to_cart,495,584791,6952,293.0,9,1,382.7758145289124,2022-02-07,12
tablet,Oppo,Edge,665,581249,2022-01-02 14:00:00,jp,USA,Direct,Organic,purchase,863,748428,3695,199.0,2,1,493.57483806405503,2022-02-08,12
tablet,Other,Edge,554,319299,2022-01-02 15:00:00,en,USA,Referral,Organic,purchase,522,252866,1093,108.0,2,3,164.4029370830291,2022-02-09,12
tablet,Apple,Chrome,580,759399,2022-01-02 16:00:00,en,Taiwan,Facebook,CPC,purchase,950,587501,2697,107.0,9,4,178.66811052385077,2022-02-10,12
desktop,Oppo,Edge,276,527297,2022-01-02 17:00:00,zh,Taiwan,Direct,Social,add_to_cart,664,493389,6220,194.0,4,3,220.64411053039535,2022-02-11,12
desktop,Other,Firefox,202,714343,2022-01-02 18:00:00,fr,Japan,Google,CPC,page_view,820,170926,4809,40.0,1,2,41.05542865073165,2022-02-12,12
mobile,Samsung,Chrome,454,137778,2022-01-02 19:00:00,en,USA,Direct,Social,add_to_cart,829,907256,9221,221.0,2,3,254.58623854871266,2022-02-13,12
tablet,Samsung,Edge,286,428085,2022-01-02 20:00:00,en,Japan,Facebook,Organic,purchase,923,978832,3989,364.0,7,1,15.888488832426274,2022-02-14,12
tablet,Apple,Safari,175,336799,2022-01-02 21:00:00,en,USA,Google,Organic,purchase,537,305069,224,149.0,6,4,198.15359122885764,2022-02-15,12
tablet,Xiaomi,Edge,607,318739,2022-01-02 22:00:00,fr,Japan,Facebook,Social,purchase,501,288279,7883,117.0,5,1,125.24222050373498,2022-02-16,12
tablet,Oppo,Firefox,576,265931,2022-01-02 23:00:00,fr,USA,Google,Organic,purchase,705,761456,9940,222.0,2,1,495.282717033343,2022-02-17,12
mobile,Xiaomi,Firefox,363,955308,2022-01-03 00:00:00,fr,Taiwan,Facebook,Social,add_to_cart,385,818951,4615,334.0,8,3,197.91553780982892,2022-02-18,12
tablet,Oppo,Firefox,234,796978,2022-01-03 01:00:00,zh,USA,Google,CPC,page_view,532,768961,6783,90.0,7,3,162.98841900835558,2022-02-19,12
tablet,Oppo,Safari,414,459899,2022-01-03 02:00:00,fr,Japan,Google,Organic,purchase,135,235889,9901,354.0,2,4,188.7724812656784,2022-02-20,12
tablet,Apple,Firefox,222,946159,2022-01-03 03:00:00,fr,France,Facebook,Organic,purchase,708,947610,4783,423.0,3,2,315.15403005292416,2022-02-21,12
tablet,Oppo,Safari,574,806561,2022-01-03 04:00:00,en,Taiwan,Google,CPC,purchase,571,974751,6140,486.0,4,3,368.4089974654917,2022-02-22,12
desktop,Samsung,Edge,228,246074,2022-01-03 05:00:00,en,Japan,Google,CPC,add_to_cart,923,614943,7151,224.0,5,1,336.8239408195775,2022-02-23,12
desktop,Xiaomi,Edge,880,727033,2022-01-03 06:00:00,jp,Taiwan,Direct,Social,add_to_cart,217,288312,1399,433.0,3,1,496.5306328438244,2022-02-24,12
mobile,Apple,Edge,444,369435,2022-01-03 07:00:00,zh,Japan,Referral,Social,page_view,561,773039,9845,177.0,4,2,252.037159829586,2022-02-25,12
mobile,Other,Chrome,898,446081,2022-01-03 08:00:00,zh,France,Google,CPC,page_view,552,766458,4655,9.0,6,4,476.21144716485077,2022-02-26,12
desktop,Apple,Safari,339,320749,2022-01-03 09:00:00,jp,USA,Direct,Social,purchase,352,212776,1502,92.0,6,3,427.09752431841866,2022-02-27,12
mobile,Samsung,Edge,950,841150,2022-01-03 10:00:00,en,Japan,Referral,Organic,purchase,148,658854,5834,260.0,3,3,44.49571274052661,2022-02-28,12
tablet,Other,Chrome,591,100204,2022-01-03 11:00:00,en,Japan,Facebook,Social,purchase,848,524252,7813,307.0,1,4,39.30059447611469,2022-03-01,12
tablet,Xiaomi,Firefox,426,111426,2022-01-03 12:00:00,zh,France,Direct,Social,purchase,269,507708,7632,412.0,8,3,358.54121361075903,2022-03-02,12
desktop,Apple,Safari,556,607688,2022-01-03 13:00:00,zh,USA,Referral,CPC,add_to_cart,85,562346,464,262.0,7,2,275.8302548476112,2022-03-03,12
tablet,Samsung,Safari,720,929150,2022-01-03 14:00:00,zh,France,Google,CPC,add_to_cart,678,703211,2695,433.0,5,4,62.18243912343674,2022-03-04,12
desktop,Other,Safari,585,423281,2022-01-03 15:00:00,zh,Taiwan,Google,Social,add_to_cart,160,810783,4791,53.0,8,2,470.67158789941226,2022-03-05,12
mobile,Samsung,Firefox,816,895442,2022-01-03 16:00:00,zh,Japan,Direct,Organic,page_view,747,847361,143,110.0,5,4,351.7390330457587,2022-03-06,12
mobile,Xiaomi,Firefox,151,212270,2022-01-03 17:00:00,jp,France,Referral,CPC,page_view,222,390007,4196,58.0,8,3,445.09777898525203,2022-03-07,12
desktop,Oppo,Edge,880,583224,2022-01-03 18:00:00,jp,Taiwan,Referral,Organic,page_view,934,522436,8435,143.0,4,1,383.7830763093115,2022-03-08,12
desktop,Xiaomi,Chrome,682,900736,2022-01-03 19:00:00,jp,France,Direct,Social,add_to_cart,342,572842,8751,362.0,6,3,455.33766493515566,2022-03-09,12
tablet,Apple,Chrome,120,395850,2022-01-03 20:00:00,fr,USA,Referral,CPC,add_to_cart,14,899840,6894,76.0,3,3,12.89482724424643,2022-03-10,12
mobile,Xiaomi,Chrome,705,577928,2022-01-03 21:00:00,jp,Taiwan,Facebook,CPC,purchase,599,253623,1630,70.0,4,1,394.94338704924445,2022-03-11,12
mobile,Oppo,Safari,213,338299,2022-01-03 22:00:00,fr,USA,Facebook,CPC,page_view,146,747514,698,234.0,1,4,37.02799808126651,2022-03-12,12
desktop,Oppo,Edge,619,632995,2022-01-03 23:00:00,zh,Japan,Referral,CPC,purchase,506,273428,5778,481.0,4,1,499.2833228853222,2022-03-13,12
desktop,Xiaomi,Safari,208,264779,2022-01-04 00:00:00,en,Japan,Direct,Organic,add_to_cart,86,972071,4619,213.0,4,4,464.8945265077427,2022-03-14,12
desktop,Samsung,Firefox,306,403563,2022-01-04 01:00:00,fr,USA,Direct,Social,purchase,797,587663,7982,427.0,7,2,436.79097520667375,2022-03-15,12
tablet,Xiaomi,Edge,945,220805,2022-01-04 02:00:00,zh,France,Google,CPC,add_to_cart,616,184370,4612,144.0,4,1,356.865995234134,2022-03-16,12
tablet,Samsung,Edge,885,291325,2022-01-04 03:00:00,fr,USA,Google,Organic,page_view,405,814096,2569,166.0,6,2,16.152846209849724,2022-03-17,12
mobile,Oppo,Firefox,602,956060,2022-01-04 04:00:00,zh,France,Referral,Organic,purchase,417,689548,4125,273.0,5,2,391.7670134925412,2022-03-18,12
mobile,Samsung,Firefox,806,698471,2022-01-04 05:00:00,en,USA,Google,CPC,page_view,574,628602,6503,84.0,8,4,497.5902064721987,2022-03-19,12
desktop,Other,Edge,989,139470,2022-01-04 06:00:00,jp,Taiwan,Referral,Social,page_view,360,498507,8067,169.0,6,3,294.3060679864813,2022-03-20,12
desktop,Samsung,Firefox,568,906683,2022-01-04 07:00:00,jp,Japan,Direct,Social,purchase,935,366257,2582,372.0,7,1,409.29723365219155,2022-03-21,12
desktop,Other,Chrome,485,882752,2022-01-04 08:00:00,jp,France,Facebook,Social,purchase,39,171317,7836,431.0,5,1,35.306045498264645,2022-03-22,12
desktop,Oppo,Chrome,617,824761,2022-01-04 09:00:00,en,Japan,Direct,CPC,page_view,881,292429,767,457.0,9,4,481.9017732988545,2022-03-23,12
desktop,Apple,Chrome,526,422508,2022-01-04 10:00:00,en,France,Google,CPC,page_view,485,979547,2069,305.0,1,3,130.98989612045386,2022-03-24,12
mobile,Apple,Edge,818,529899,2022-01-04 11:00:00,jp,Taiwan,Google,Social,purchase,216,434501,395,464.0,3,3,285.4815401620154,2022-03-25,12
tablet,Apple,Safari,117,170066,2022-01-04 12:00:00,en,Japan,Google,CPC,add_to_cart,456,984469,4970,42.0,1,4,291.08639358523345,2022-03-26,12
tablet,Oppo,Safari,360,415855,2022-01-04 13:00:00,en,France,Direct,CPC,purchase,687,620305,7268,478.0,2,2,114.0179959411106,2022-03-27,12
mobile,Other,Edge,283,848051,2022-01-04 14:00:00,fr,USA,Facebook,Organic,page_view,530,397953,8996,377.0,2,3,319.2725946011076,2022-03-28,12
mobile,Xiaomi,Edge,55,681849,2022-01-04 15:00:00,fr,Taiwan,Direct,Social,add_to_cart,230,523168,80,298.0,4,3,351.4965666130199,2022-03-29,12
mobile,Samsung,Chrome,850,702097,2022-01-04 16:00:00,zh,Taiwan,Referral,Social,page_view,233,225116,4337,257.0,7,3,454.65262440225933,2022-03-30,12
tablet,Xiaomi,Safari,120,915584,2022-01-04 17:00:00,jp,Taiwan,Direct,Social,add_to_cart,724,912007,9818,476.0,6,1,391.6061052207837,2022-03-31,12
mobile,Oppo,Firefox,375,187366,2022-01-04 18:00:00,zh,Taiwan,Google,Social,add_to_cart,24,979916,9053,134.0,1,2,416.18119375627623,2022-04-01,12
mobile,Other,Chrome,829,942307,2022-01-04 19:00:00,en,Japan,Google,Social,add_to_cart,570,232985,3081,371.0,1,4,333.4707140367141,2022-04-02,12
desktop,Oppo,Safari,400,409369,2022-01-04 20:00:00,zh,France,Direct,Organic,add_to_cart,417,448424,89,364.0,8,4,78.76852446825043,2022-04-03,12
tablet,Other,Chrome,190,601236,2022-01-04 21:00:00,jp,Japan,Referral,CPC,purchase,254,406419,4400,385.0,2,3,298.43555241963355,2022-04-04,12
tablet,Samsung,Safari,405,481496,2022-01-04 22:00:00,zh,USA,Google,CPC,page_view,418,477089,6926,163.0,3,3,26.40542735694809,2022-04-05,12
mobile,Samsung,Firefox,649,231616,2022-01-04 23:00:00,zh,Japan,Facebook,CPC,add_to_cart,241,247279,1221,287.0,7,1,203.14667619971985,2022-04-06,12
tablet,Samsung,Chrome,33,554600,2022-01-05 00:00:00,fr,Japan,Referral,Organic,purchase,330,621334,7366,333.0,7,4,37.274961475734685,2022-04-07,12
tablet,Xiaomi,Edge,104,743962,2022-01-05 01:00:00,fr,France,Facebook,Social,add_to_cart,704,114129,5351,295.0,2,4,344.7854882164443,2022-04-08,12
tablet,Oppo,Safari,316,284692,2022-01-05 02:00:00,fr,France,Direct,Organic,add_to_cart,862,241612,5301,197.0,3,1,163.20822070259942,2022-04-09,12
mobile,Xiaomi,Edge,157,709231,2022-01-05 03:00:00,fr,France,Google,CPC,purchase,558,548489,9726,461.0,4,1,394.1010117229645,2022-04-10,12
desktop,Other,Safari,566,495826,2022-01-05 04:00:00,en,France,Google,Social,purchase,614,875168,636,394.0,7,4,55.14873052222298,2022-04-11,12
mobile,Xiaomi,Safari,197,102774,2022-01-05 05:00:00,fr,Taiwan,Google,CPC,add_to_cart,438,714402,6860,216.0,3,1,148.5280520347019,2022-04-12,12
mobile,Xiaomi,Firefox,650,937789,2022-01-05 06:00:00,jp,France,Referral,CPC,page_view,87,835631,2715,189.0,7,3,249.1459989946738,2022-04-13,12
mobile,Samsung,Chrome,349,650670,2022-01-05 07:00:00,jp,Japan,Direct,Organic,add_to_cart,969,210053,7883,261.0,9,4,42.623111538083585,2022-04-14,12
mobile,Apple,Firefox,31,372642,2022-01-05 08:00:00,fr,France,Google,Social,page_view,306,906743,8798,462.0,5,4,251.79619955152157,2022-04-15,12
mobile,Samsung,Edge,3,785193,2022-01-05 09:00:00,en,Taiwan,Referral,Organic,add_to_cart,793,383646,6874,120.0,8,4,229.29872065909976,2022-04-16,12
desktop,Apple,Safari,194,249647,2022-01-05 10:00:00,zh,USA,Facebook,Social,page_view,703,842855,6319,192.0,6,3,475.07670420856437,2022-04-17,12
desktop,Other,Safari,177,446845,2022-01-05 11:00:00,en,Japan,Direct,Social,add_to_cart,645,927300,7075,206.0,3,4,219.5779282670512,2022-04-18,12
mobile,Oppo,Firefox,318,537362,2022-01-05 12:00:00,jp,USA,Referral,Organic,page_view,399,181870,7592,438.0,5,2,443.3767022760216,2022-04-19,12
desktop,Oppo,Chrome,10,859317,2022-01-05 13:00:00,jp,France,Direct,Organic,add_to_cart,596,818502,3103,25.0,2,3,322.27651539215054,2022-04-20,12
mobile,Oppo,Edge,200,715400,2022-01-05 14:00:00,en,Taiwan,Direct,CPC,purchase,489,439206,7073,162.0,1,1,388.26113974413994,2022-04-21,12
desktop,Oppo,Firefox,851,936642,2022-01-05 15:00:00,en,USA,Referral,Social,purchase,804,437120,2470,234.0,2,3,192.53967152532508,2022-04-22,12
mobile,Xiaomi,Chrome,825,765175,2022-01-05 16:00:00,jp,Taiwan,Facebook,Organic,add_to_cart,268,623278,6386,302.0,7,4,191.68499603013896,2022-04-23,12
mobile,Other,Safari,107,227731,2022-01-05 17:00:00,fr,Taiwan,Facebook,CPC,add_to_cart,292,130203,6941,388.0,4,2,39.13316738726373,2022-04-24,12
mobile,Samsung,Edge,471,771631,2022-01-05 18:00:00,zh,USA,Direct,Social,page_view,37,894870,5147,240.0,2,4,289.3114933725273,2022-04-25,12
mobile,Apple,Safari,696,379444,2022-01-05 19:00:00,fr,Japan,Facebook,CPC,page_view,402,701030,7300,297.0,7,4,10.085538267239631,2022-04-26,12
desktop,Apple,Chrome,51,111904,2022-01-05 20:00:00,zh,Japan,Direct,Organic,add_to_cart,838,813545,5791,456.0,5,3,219.0813078240869,2022-04-27,12
desktop,Xiaomi,Edge,434,392757,2022-01-05 21:00:00,zh,Taiwan,Direct,CPC,page_view,109,798984,5756,400.0,6,2,147.41223406722722,2022-04-28,12
tablet,Apple,Firefox,631,364802,2022-01-05 22:00:00,en,Japan,Google,Organic,page_view,190,324927,144,125.0,9,4,434.81997768984746,2022-04-29,12
tablet,Other,Safari,843,491987,2022-01-05 23:00:00,en,France,Facebook,Social,add_to_cart,275,384008,4453,481.0,6,2,394.16522046812713,2022-04-30,12
tablet,Oppo,Chrome,395,528809,2022-01-06 00:00:00,en,Taiwan,Google,CPC,add_to_cart,52,886603,3710,54.0,6,4,474.2401487664884,2022-05-01,12
desktop,Apple,Safari,420,118338,2022-01-06 01:00:00,jp,USA,Direct,Social,add_to_cart,474,707927,6478,126.0,3,1,495.41900828734066,2022-05-02,12
mobile,Xiaomi,Chrome,259,273663,2022-01-06 02:00:00,fr,Japan,Facebook,Social,page_view,528,683191,6241,459.0,7,1,332.7535180494776,2022-05-03,12
desktop,Other,Chrome,462,902746,2022-01-06 03:00:00,jp,USA,Direct,Organic,page_view,213,326503,3360,80.0,6,4,82.7777685378175,2022-05-04,12
tablet,Other,Firefox,412,582400,2022-01-06 04:00:00,fr,Taiwan,Google,CPC,add_to_cart,301,575625,1482,299.0,8,3,452.4455420808806,2022-05-05,12
desktop,Other,Firefox,269,781463,2022-01-06 05:00:00,zh,Taiwan,Direct,Social,page_view,957,747390,4428,311.0,7,4,7.757407250844813,2022-05-06,12
mobile,Oppo,Edge,692,571069,2022-01-06 06:00:00,fr,France,Google,CPC,add_to_cart,360,795984,7533,118.0,3,3,480.133329468406,2022-05-07,12
mobile,Other,Edge,446,492314,2022-01-06 07:00:00,jp,USA,Facebook,CPC,purchase,325,404416,2571,1.0,8,4,42.24873965154995,2022-05-08,12
desktop,Xiaomi,Firefox,724,317824,2022-01-06 08:00:00,en,Taiwan,Direct,CPC,add_to_cart,218,196196,5883,314.0,4,3,7.639376924927312,2022-05-09,12
desktop,Other,Chrome,359,835185,2022-01-06 09:00:00,fr,France,Referral,Organic,add_to_cart,185,336773,4072,251.0,3,3,486.73229589040494,2022-05-10,12
desktop,Xiaomi,Firefox,919,194163,2022-01-06 10:00:00,fr,France,Facebook,CPC,page_view,490,960848,2448,496.0,3,4,416.78948694992044,2022-05-11,12
desktop,Samsung,Safari,719,136238,2022-01-06 11:00:00,jp,France,Direct,Organic,page_view,812,279931,9893,98.0,1,4,249.8189249335507,2022-05-12,12
desktop,Samsung,Edge,376,764643,2022-01-06 12:00:00,fr,Taiwan,Google,Organic,page_view,861,919650,4297,402.0,9,1,380.5354589970264,2022-05-13,12
tablet,Other,Safari,617,335344,2022-01-06 13:00:00,zh,Japan,Facebook,Social,purchase,70,383285,9038,190.0,6,3,327.1664270592715,2022-05-14,12
mobile,Apple,Edge,961,281426,2022-01-06 14:00:00,fr,USA,Google,Organic,add_to_cart,973,501035,2790,473.0,1,3,356.934956288295,2022-05-15,12
tablet,Samsung,Firefox,688,236580,2022-01-06 15:00:00,en,France,Google,Social,purchase,342,346056,4430,291.0,7,3,441.50777170459395,2022-05-16,12
desktop,Samsung,Edge,373,490042,2022-01-06 16:00:00,en,Taiwan,Google,CPC,purchase,572,440262,5157,7.0,4,2,104.92101472193949,2022-05-17,12
mobile,Other,Edge,486,116898,2022-01-06 17:00:00,en,USA,Facebook,Organic,add_to_cart,582,674831,9602,220.0,7,2,271.0405009922599,2022-05-18,12
tablet,Oppo,Firefox,21,301508,2022-01-06 18:00:00,jp,Japan,Referral,Social,add_to_cart,917,519593,5986,173.0,6,4,303.8184870392129,2022-05-19,12
mobile,Other,Firefox,221,460890,2022-01-06 19:00:00,fr,France,Facebook,Social,page_view,261,763974,5295,445.0,5,4,383.760730409533,2022-05-20,12
desktop,Oppo,Safari,63,735640,2022-01-06 20:00:00,jp,France,Facebook,Organic,purchase,744,507206,127,108.0,2,2,40.56986568799837,2022-05-21,12
desktop,Apple,Firefox,346,478695,2022-01-06 21:00:00,en,USA,Referral,Organic,purchase,981,772593,9278,441.0,4,1,253.68873982684653,2022-05-22,12
mobile,Samsung,Edge,393,377880,2022-01-06 22:00:00,jp,Taiwan,Direct,CPC,page_view,197,551331,1125,13.0,8,2,77.18573301209986,2022-05-23,12
desktop,Apple,Chrome,327,910399,2022-01-06 23:00:00,zh,Taiwan,Facebook,CPC,page_view,128,801718,372,168.0,4,2,44.30543750017182,2022-05-24,12
mobile,Samsung,Edge,993,921139,2022-01-07 00:00:00,jp,Taiwan,Google,Social,add_to_cart,871,963597,9630,33.0,8,4,22.229717137896536,2022-05-25,12
desktop,Other,Firefox,888,711955,2022-01-07 01:00:00,fr,France,Direct,Social,add_to_cart,55,242191,4513,48.0,1,2,283.34996090291537,2022-05-26,12
mobile,Apple,Chrome,982,173501,2022-01-07 02:00:00,jp,USA,Facebook,Organic,add_to_cart,302,580518,3838,292.0,4,2,161.72288382237574,2022-05-27,12
tablet,Xiaomi,Safari,669,648126,2022-01-07 03:00:00,jp,Japan,Facebook,Social,add_to_cart,282,731478,7481,494.0,2,4,428.4076380661261,2022-05-28,12
mobile,Samsung,Firefox,34,284767,2022-01-07 04:00:00,jp,Taiwan,Facebook,Organic,purchase,970,257955,9092,452.0,5,4,420.42587548306756,2022-05-29,12
tablet,Oppo,Chrome,756,775580,2022-01-07 05:00:00,en,Taiwan,Facebook,Organic,page_view,561,485454,4898,166.0,4,3,320.3393949499748,2022-05-30,12
tablet,Xiaomi,Chrome,62,786172,2022-01-07 06:00:00,zh,USA,Facebook,Social,page_view,110,732116,1216,77.0,8,1,459.3044410797455,2022-05-31,12
desktop,Apple,Firefox,389,238892,2022-01-07 07:00:00,zh,USA,Facebook,CPC,purchase,401,312658,5218,10.0,5,1,43.08344826038998,2022-06-01,12
mobile,Oppo,Firefox,668,678938,2022-01-07 08:00:00,fr,Japan,Direct,Social,page_view,692,965294,5917,240.0,8,3,465.641974705775,2022-06-02,12
desktop,Samsung,Firefox,496,736061,2022-01-07 09:00:00,fr,Taiwan,Referral,Social,page_view,227,649961,1029,243.0,1,3,189.42792793267918,2022-06-03,12
desktop,Apple,Firefox,258,308734,2022-01-07 10:00:00,zh,France,Referral,Social,add_to_cart,890,913833,4031,350.0,7,1,355.00080401756384,2022-06-04,12
tablet,Other,Edge,969,272746,2022-01-07 11:00:00,zh,France,Facebook,Social,add_to_cart,859,951089,3791,261.0,6,2,235.8523348918758,2022-06-05,12
tablet,Oppo,Firefox,94,672551,2022-01-07 12:00:00,en,Japan,Google,CPC,page_view,254,336558,2308,334.0,3,3,454.7827974998802,2022-06-06,12
desktop,Other,Edge,554,872055,2022-01-07 13:00:00,en,Japan,Direct,Organic,page_view,378,753829,9803,353.0,3,3,102.21773007413859,2022-06-07,12
mobile,Samsung,Chrome,824,798566,2022-01-07 14:00:00,jp,USA,Facebook,CPC,purchase,85,968660,8808,478.0,9,1,209.68556920635248,2022-06-08,12
desktop,Other,Safari,209,542547,2022-01-07 15:00:00,zh,USA,Facebook,Organic,purchase,283,712555,2697,61.0,4,2,36.07660597958325,2022-06-09,12
tablet,Apple,Edge,973,378771,2022-01-07 16:00:00,en,Taiwan,Direct,Social,add_to_cart,459,558808,8085,290.0,4,1,410.3310901111147,2022-06-10,12
desktop,Samsung,Edge,230,396105,2022-01-07 17:00:00,zh,Japan,Referral,Organic,purchase,996,230085,3554,395.0,1,4,337.14040294278647,2022-06-11,12
mobile,Samsung,Firefox,383,413293,2022-01-07 18:00:00,zh,Taiwan,Referral,CPC,purchase,847,422034,5915,197.0,8,4,148.87520914709305,2022-06-12,12
tablet,Oppo,Chrome,976,286833,2022-01-07 19:00:00,jp,Japan,Direct,Social,add_to_cart,658,831937,3883,320.0,5,4,381.32342459026216,2022-06-13,12
tablet,Samsung,Chrome,260,468728,2022-01-07 20:00:00,en,France,Referral,Social,page_view,321,394221,1260,170.0,5,2,171.74833572359412,2022-06-14,12
