device_category,device_mobile_brand_name,device_browser,customer_id,user_pseudo_id,event_timestamp,device_language,country,source,medium,event_name,ga_session_number,ga_session_id,item_id,transaction_id,total_item_quantity,unique_items,purchase_revenue,partition_date,partition_month
tablet,Xiaomi,Edge,622,487198,2022-01-01 23:00:00,zh,France,Facebook,Organic,purchase,125,900950,6646,326.0,2,2,460.2545488605256,2022-01-24,03
tablet,Apple,Chrome,244,999960,2022-01-02 00:00:00,jp,Taiwan,Facebook,CPC,purchase,295,867173,5386,74.0,2,2,5.503697711995422,2022-01-25,03
desktop,Apple,Edge,142,183285,2022-01-02 01:00:00,jp,USA,Direct,Social,add_to_cart,88,475191,4242,383.0,5,4,54.360425630783816,2022-01-26,03
mobile,Other,Firefox,602,825722,2022-01-02 02:00:00,fr,France,Referral,Organic,add_to_cart,191,392381,795,354.0,3,3,361.544661907923,2022-01-27,03
desktop,Other,Safari,774,407370,2022-01-02 03:00:00,zh,USA,Direct,Organic,add_to_cart,844,318582,8592,49.0,2,3,395.9752490731067,2022-01-28,03
mobile,Xiaomi,Firefox,733,151894,2022-01-02 04:00:00,jp,USA,Google,CPC,purchase,587,230561,439,142.0,7,4,360.70192898395857,2022-01-29,03
mobile,Oppo,Firefox,985,814825,2022-01-02 05:00:00,en,Japan,Facebook,Organic,page_view,999,116372,2720,156.0,9,3,476.10490226136073,2022-01-30,03
tablet,Apple,Safari,174,864790,2022-01-02 06:00:00,fr,Taiwan,Facebook,Organic,add_to_cart,720,375770,9559,224.0,3,1,356.26795558360516,2022-01-31,03
tablet,Other,Safari,219,493321,2022-01-02 07:00:00,fr,Japan,Google,Social,page_view,71,959410,6256,75.0,1,2,492.57193562949266,2022-02-01,03
mobile,Other,Chrome,606,189827,2022-01-02 08:00:00,en,France,Facebook,Social,add_to_cart,927,838251,6945,474.0,8,4,155.36107397647518,2022-02-02,03
tablet,Oppo,Safari,37,688135,2022-01-02 09:00:00,en,France,Google,Social,add_to_cart,292,507168,6122,178.0,3,4,108.32879191519889,2022-02-03,03
mobile,Oppo,Chrome,442,861544,2022-01-02 10:00:00,zh,Taiwan,Facebook,Organic,add_to_cart,705,450345,1643,95.0,7,1,85.46341663425547,2022-02-04,03
mobile,Oppo,Safari,487,439026,2022-01-02 11:00:00,en,USA,Google,CPC,purchase,660,490975,2709,9.0,4,1,333.15419500885497,2022-02-05,03
desktop,Samsung,Edge,616,331825,2022-01-02 12:00:00,en,Taiwan,Google,Social,add_to_cart,913,150760,8320,137.0,5,2,55.529803812545765,2022-02-06,03
mobile,Xiaomi,Safari,652,444418,2022-01-02 13:00:00,en,Taiwan,Referral,Organic,add_to_cart,371,228162,5627,436.0,7,3,349.61118462315113,2022-02-07,03
tablet,Apple,Safari,600,661659,2022-01-02 14:00:00,fr,USA,Google,Social,purchase,524,476690,9383,389.0,8,3,120.21234485930599,2022-02-08,03
tablet,Samsung,Edge,243,475907,2022-01-02 15:00:00,fr,Japan,Facebook,CPC,page_view,821,587254,5298,345.0,2,4,168.77519154958827,2022-02-09,03
tablet,Oppo,Edge,496,219123,2022-01-02 16:00:00,en,Taiwan,Direct,Social,add_to_cart,551,423111,7274,100.0,6,1,495.24031872447495,2022-02-10,03
mobile,Oppo,Chrome,419,485583,2022-01-02 17:00:00,fr,Japan,Google,CPC,purchase,296,863412,6072,482.0,7,4,279.81510743090485,2022-02-11,03
desktop,Xiaomi,Edge,741,869937,2022-01-02 18:00:00,en,Japan,Facebook,Organic,page_view,379,509462,8839,132.0,6,2,303.37585059301466,2022-02-12,03
desktop,Apple,Safari,465,155164,2022-01-02 19:00:00,en,France,Facebook,Social,page_view,737,288977,488,254.0,3,2,380.948521247106,2022-02-13,03
mobile,Apple,Chrome,674,270526,2022-01-02 20:00:00,zh,France,Direct,Organic,add_to_cart,790,752908,448,143.0,4,4,194.50370576212313,2022-02-14,03
mobile,Xiaomi,Firefox,541,732826,2022-01-02 21:00:00,en,Japan,Google,Organic,page_view,199,667632,483,207.0,8,3,62.602608158907074,2022-02-15,03
mobile,Apple,Edge,30,989003,2022-01-02 22:00:00,zh,USA,Google,Organic,purchase,529,677798,672,259.0,1,4,10.98460951093612,2022-02-16,03
mobile,Other,Safari,895,196741,2022-01-02 23:00:00,zh,Japan,Google,Social,purchase,141,706842,3757,388.0,8,3,42.88884099650183,2022-02-17,03
desktop,Oppo,Edge,894,740436,2022-01-03 00:00:00,jp,France,Facebook,CPC,purchase,249,196496,9265,228.0,4,1,391.4896669233228,2022-02-18,03
tablet,Oppo,Edge,993,353378,2022-01-03 01:00:00,zh,USA,Facebook,Organic,page_view,424,236928,1571,402.0,4,3,467.6271968029143,2022-02-19,03
tablet,Other,Chrome,8,397075,2022-01-03 02:00:00,jp,Japan,Referral,Social,add_to_cart,495,795351,9321,352.0,5,4,453.84861421532526,2022-02-20,03
mobile,Samsung,Chrome,59,654743,2022-01-03 03:00:00,en,France,Google,Social,page_view,771,151660,8826,269.0,4,1,211.462750328883,2022-02-21,03
mobile,Xiaomi,Safari,877,443332,2022-01-03 04:00:00,zh,France,Direct,CPC,page_view,491,404951,6170,32.0,5,2,427.88198961456783,2022-02-22,03
desktop,Xiaomi,Firefox,837,311064,2022-01-03 05:00:00,en,Taiwan,Facebook,CPC,page_view,936,902012,2161,328.0,1,3,475.2649856346629,2022-02-23,03
tablet,Xiaomi,Firefox,536,998231,2022-01-03 06:00:00,en,Taiwan,Direct,Social,page_view,93,115234,3629,17.0,1,1,218.9586973444937,2022-02-24,03
mobile,Apple,Edge,299,339449,2022-01-03 07:00:00,en,USA,Facebook,CPC,purchase,819,508353,5079,476.0,8,2,31.924853811248507,2022-02-25,03
desktop,Apple,Safari,325,696804,2022-01-03 08:00:00,zh,USA,Referral,Organic,add_to_cart,896,767938,617,116.0,3,3,197.32739494604303,2022-02-26,03
tablet,Other,Safari,11,431289,2022-01-03 09:00:00,zh,USA,Referral,Organic,add_to_cart,986,688181,331,494.0,6,1,84.4558713045008,2022-02-27,03
tablet,Other,Chrome,90,272787,2022-01-03 10:00:00,en,France,Facebook,CPC,page_view,267,111384,3148,5.0,5,2,446.84767385685024,2022-02-28,03
desktop,Other,Safari,985,483090,2022-01-03 11:00:00,fr,Japan,Referral,Organic,purchase,410,949332,4541,492.0,6,3,397.30296127338477,2022-03-01,03
tablet,Apple,Safari,396,411048,2022-01-03 12:00:00,jp,Taiwan,Facebook,Organic,purchase,425,738185,4145,388.0,9,1,98.38416913664037,2022-03-02,03
tablet,Other,Safari,15,283321,2022-01-03 13:00:00,fr,Taiwan,Google,Social,purchase,39,377177,5121,164.0,4,2,388.897331010963,2022-03-03,03
desktop,Xiaomi,Firefox,875,616562,2022-01-03 14:00:00,jp,France,Direct,Social,add_to_cart,755,685881,9960,413.0,3,2,19.143080797483975,2022-03-04,03
mobile,Apple,Chrome,906,342169,2022-01-03 15:00:00,fr,Taiwan,Google,Organic,add_to_cart,984,761694,6047,349.0,4,2,250.31447854790468,2022-03-05,03
tablet,Apple,Firefox,121,112379,2022-01-03 16:00:00,zh,France,Facebook,Organic,add_to_cart,903,195968,5753,359.0,7,3,412.7143878036639,2022-03-06,03
desktop,Samsung,Edge,426,853521,2022-01-03 17:00:00,fr,France,Facebook,CPC,page_view,669,222316,3411,327.0,8,2,81.21545669987904,2022-03-07,03
desktop,Xiaomi,Chrome,73,488055,2022-01-03 18:00:00,jp,France,Direct,CPC,page_view,928,399237,2647,75.0,1,2,242.6978752209209,2022-03-08,03
desktop,Oppo,Chrome,432,304420,2022-01-03 19:00:00,jp,Japan,Facebook,CPC,page_view,584,817438,6749,392.0,9,2,204.90503145228976,2022-03-09,03
mobile,Other,Firefox,116,914434,2022-01-03 20:00:00,fr,France,Facebook,Organic,add_to_cart,678,859373,5212,120.0,7,1,23.851015710968152,2022-03-10,03
desktop,Oppo,Edge,960,636550,2022-01-03 21:00:00,zh,Taiwan,Facebook,Organic,page_view,705,876658,8667,180.0,6,2,261.20797236644967,2022-03-11,03
tablet,Apple,Chrome,185,668431,2022-01-03 22:00:00,jp,Japan,Direct,Organic,purchase,705,178623,5032,146.0,7,1,339.0432174438696,2022-03-12,03
desktop,Other,Firefox,648,706040,2022-01-03 23:00:00,en,Japan,Google,Social,page_view,932,612303,3579,173.0,4,2,39.3931581090269,2022-03-13,03
mobile,Other,Firefox,827,397191,2022-01-04 00:00:00,jp,France,Google,Organic,page_view,487,789999,9071,348.0,3,3,340.52101389352777,2022-03-14,03
tablet,Apple,Edge,27,938217,2022-01-04 01:00:00,zh,USA,Referral,Social,page_view,153,412116,1658,399.0,4,2,275.3581573018021,2022-03-15,03
mobile,Apple,Safari,135,558204,2022-01-04 02:00:00,en,France,Facebook,Organic,purchase,15,507217,7981,33.0,4,4,20.2666475567642,2022-03-16,03
tablet,Oppo,Firefox,396,853615,2022-01-04 03:00:00,jp,USA,Referral,Social,add_to_cart,631,358924,4613,366.0,8,3,289.2311811286066,2022-03-17,03
desktop,Xiaomi,Firefox,492,257184,2022-01-04 04:00:00,en,France,Direct,CPC,page_view,17,144163,4679,241.0,2,2,10.149957662823407,2022-03-18,03
mobile,Apple,Chrome,954,119404,2022-01-04 05:00:00,jp,Japan,Direct,Organic,purchase,562,300136,3631,351.0,2,4,253.50747408763473,2022-03-19,03
mobile,Xiaomi,Chrome,404,839792,2022-01-04 06:00:00,jp,USA,Facebook,Organic,purchase,735,304369,2024,134.0,5,4,450.3605785477466,2022-03-20,03
mobile,Apple,Safari,65,653105,2022-01-04 07:00:00,fr,USA,Referral,Social,purchase,745,833371,6367,41.0,5,3,149.79931349294029,2022-03-21,03
tablet,Oppo,Safari,537,193328,2022-01-04 08:00:00,zh,USA,Referral,Social,add_to_cart,992,769140,1397,161.0,4,1,63.27396578904942,2022-03-22,03
tablet,Apple,Chrome,661,308524,2022-01-04 09:00:00,jp,France,Direct,Organic,page_view,280,721916,1612,266.0,3,3,234.88713595074935,2022-03-23,03
mobile,Other,Edge,206,491140,2022-01-04 10:00:00,jp,France,Facebook,Organic,add_to_cart,498,550646,6526,435.0,4,4,264.4459743557888,2022-03-24,03
tablet,Oppo,Safari,932,290361,2022-01-04 11:00:00,jp,Taiwan,Direct,Social,purchase,981,840229,2270,405.0,5,3,179.415037086899,2022-03-25,03
desktop,Samsung,Chrome,614,808268,2022-01-04 12:00:00,en,USA,Facebook,CPC,purchase,60,491251,3759,417.0,8,3,102.64975947248436,2022-03-26,03
mobile,Other,Safari,940,384300,2022-01-04 13:00:00,en,USA,Referral,Social,add_to_cart,551,841879,9005,159.0,6,2,405.76889790976537,2022-03-27,03
desktop,Other,Chrome,373,334568,2022-01-04 14:00:00,fr,Japan,Facebook,Organic,add_to_cart,613,873743,2156,11.0,4,3,311.75789332745717,2022-03-28,03
tablet,Oppo,Firefox,827,575399,2022-01-04 15:00:00,zh,Japan,Direct,Social,page_view,660,411501,2063,464.0,2,2,200.78613243419343,2022-03-29,03
mobile,Xiaomi,Safari,723,855677,2022-01-04 16:00:00,en,USA,Google,Organic,purchase,326,738887,3621,290.0,7,2,192.38919266680233,2022-03-30,03
desktop,Apple,Edge,145,558502,2022-01-04 17:00:00,jp,France,Google,Social,purchase,609,654822,1224,403.0,6,3,333.889247425516,2022-03-31,03
desktop,Samsung,Safari,699,903351,2022-01-04 18:00:00,zh,USA,Referral,CPC,purchase,679,667645,7869,450.0,7,2,41.73585583120377,2022-04-01,03
tablet,Oppo,Safari,367,495317,2022-01-04 19:00:00,en,Taiwan,Google,Organic,purchase,794,272241,1069,85.0,9,2,233.46280623084616,2022-04-02,03
tablet,Oppo,Edge,302,124311,2022-01-04 20:00:00,en,Japan,Facebook,Social,add_to_cart,617,372275,2946,239.0,2,4,180.00956417105715,2022-04-03,03
desktop,Oppo,Chrome,587,431184,2022-01-04 21:00:00,jp,Taiwan,Google,CPC,purchase,782,868491,4537,52.0,8,4,425.11594603107267,2022-04-04,03
mobile,Apple,Edge,476,390794,2022-01-04 22:00:00,jp,Taiwan,Direct,Organic,purchase,708,531655,3642,94.0,8,1,179.04949830305858,2022-04-05,03
desktop,Xiaomi,Safari,404,587239,2022-01-04 23:00:00,en,USA,Facebook,Social,purchase,921,852436,3115,249.0,7,1,43.74441868361324,2022-04-06,03
mobile,Oppo,Edge,120,332218,2022-01-05 00:00:00,jp,France,Google,Social,page_view,756,329856,8397,371.0,1,1,359.0288933202489,2022-04-07,03
mobile,Oppo,Firefox,474,334593,2022-01-05 01:00:00,zh,USA,Direct,Organic,purchase,435,707360,7082,8.0,4,1,7.163379405983177,2022-04-08,03
mobile,Other,Edge,682,634663,2022-01-05 02:00:00,zh,USA,Direct,Organic,page_view,87,799677,7085,481.0,5,2,363.58264939032637,2022-04-09,03
tablet,Apple,Edge,493,678847,2022-01-05 03:00:00,zh,Japan,Facebook,Organic,purchase,907,983178,8514,341.0,3,2,429.02361165201,2022-04-10,03
tablet,Apple,Chrome,421,631652,2022-01-05 04:00:00,fr,France,Referral,Social,purchase,103,198050,3923,453.0,7,1,463.23287917542024,2022-04-11,03
tablet,Apple,Edge,987,227618,2022-01-05 05:00:00,en,Japan,Facebook,CPC,page_view,235,255160,6516,314.0,7,1,83.37538380859831,2022-04-12,03
desktop,Samsung,Edge,120,873886,2022-01-05 06:00:00,zh,Japan,Google,Social,add_to_cart,519,730797,414,2.0,8,4,277.8249934472369,2022-04-13,03
desktop,Apple,Safari,12,720113,2022-01-05 07:00:00,en,France,Referral,CPC,page_view,488,650936,1461,324.0,6,1,312.843727759723,2022-04-14,03
tablet,Xiaomi,Edge,24,390894,2022-01-05 08:00:00,fr,France,Direct,Organic,add_to_cart,690,788706,2646,108.0,8,1,481.0163882210133,2022-04-15,03
desktop,Samsung,Edge,971,720907,2022-01-05 09:00:00,jp,Taiwan,Direct,Organic,add_to_cart,207,661683,790,357.0,6,4,437.4827069879585,2022-04-16,03
desktop,Oppo,Firefox,169,351132,2022-01-05 10:00:00,fr,France,Facebook,Organic,page_view,767,894821,3784,315.0,3,4,432.57144832629734,2022-04-17,03
mobile,Apple,Chrome,150,866075,2022-01-05 11:00:00,zh,Japan,Google,Social,purchase,948,709157,8622,347.0,7,2,278.8449038051538,2022-04-18,03
desktop,Other,Safari,547,779224,2022-01-05 12:00:00,en,Taiwan,Direct,Social,purchase,550,701479,7977,433.0,5,2,370.1874544940937,2022-04-19,03
desktop,Samsung,Safari,237,615152,2022-01-05 13:00:00,fr,Taiwan,Referral,CPC,page_view,333,820259,2686,71.0,6,2,291.21345052239633,2022-04-20,03
mobile,Oppo,Safari,877,415077,2022-01-05 14:00:00,jp,Taiwan,Google,CPC,page_view,155,779938,9745,203.0,7,2,52.59385284158205,2022-04-21,03
mobile,Oppo,Safari,28,354742,2022-01-05 15:00:00,fr,Japan,Google,CPC,purchase,166,439859,6734,158.0,8,1,287.2716047108953,2022-04-22,03
mobile,Apple,Edge,833,569475,2022-01-05 16:00:00,fr,France,Facebook,Social,purchase,550,225261,4873,288.0,2,1,451.557500448195,2022-04-23,03
tablet,Samsung,Firefox,569,691166,2022-01-05 17:00:00,zh,USA,Direct,CPC,page_view,338,443625,2843,74.0,1,3,12.566374775282483,2022-04-24,03
mobile,Apple,Safari,921,394488,2022-01-05 18:00:00,zh,USA,Facebook,Social,purchase,174,492945,1633,80.0,8,4,492.6751695676364,2022-04-25,03
tablet,Xiaomi,Edge,88,234130,2022-01-05 19:00:00,en,USA,Referral,Organic,purchase,731,701259,8638,461.0,1,3,301.1581279583263,2022-04-26,03
desktop,Oppo,Firefox,631,309508,2022-01-05 20:00:00,en,Taiwan,Facebook,Social,add_to_cart,382,979428,4316,487.0,8,4,386.64971205838896,2022-04-27,03
mobile,Oppo,Chrome,491,910710,2022-01-05 21:00:00,fr,USA,Facebook,CPC,purchase,936,291954,8892,424.0,4,1,60.350710565560746,2022-04-28,03
mobile,Samsung,Safari,166,627692,2022-01-05 22:00:00,jp,USA,Google,Organic,add_to_cart,392,161829,2558,463.0,2,4,16.134297584266378,2022-04-29,03
tablet,Other,Firefox,49,653315,2022-01-05 23:00:00,en,France,Google,Organic,page_view,622,415400,1795,403.0,1,1,166.88191720013336,2022-04-30,03
mobile,Other,Firefox,75,498187,2022-01-06 00:00:00,jp,USA,Direct,CPC,page_view,513,982173,9095,389.0,6,3,228.46027930326943,2022-05-01,03
desktop,Apple,Chrome,604,629375,2022-01-06 01:00:00,fr,Taiwan,Google,Social,add_to_cart,334,930439,7869,310.0,4,4,233.6754944202329,2022-05-02,03
mobile,Other,Chrome,356,691743,2022-01-06 02:00:00,jp,Taiwan,Facebook,Organic,page_view,76,868747,2560,265.0,7,2,230.70821575544332,2022-05-03,03
desktop,Samsung,Chrome,643,528840,2022-01-06 03:00:00,zh,Taiwan,Referral,CPC,purchase,899,626642,6884,116.0,7,4,403.83120776523026,2022-05-04,03
mobile,Apple,Firefox,465,115590,2022-01-06 04:00:00,fr,Japan,Direct,Organic,page_view,260,140835,8356,132.0,6,1,298.0462684795802,2022-05-05,03
desktop,Other,Chrome,120,945655,2022-01-06 05:00:00,fr,Taiwan,Facebook,CPC,page_view,962,174826,6642,23.0,8,3,341.28726092560237,2022-05-06,03
desktop,Oppo,Chrome,743,967210,2022-01-06 06:00:00,en,USA,Facebook,Social,add_to_cart,873,405892,6095,89.0,4,1,197.07237527400056,2022-05-07,03
mobile,Apple,Edge,253,982754,2022-01-06 07:00:00,fr,Japan,Direct,Organic,purchase,670,241531,4520,177.0,2,3,49.01342044675034,2022-05-08,03
tablet,Xiaomi,Chrome,598,580834,2022-01-06 08:00:00,zh,France,Google,Social,add_to_cart,947,417319,9451,344.0,8,4,193.65981227034393,2022-05-09,03
tablet,Samsung,Chrome,906,237958,2022-01-06 09:00:00,en,Taiwan,Facebook,CPC,page_view,984,824975,5902,263.0,6,4,400.2314039723411,2022-05-10,03
desktop,Other,Chrome,199,707980,2022-01-06 10:00:00,en,Taiwan,Direct,CPC,purchase,642,527506,4844,196.0,9,4,78.42651702274617,2022-05-11,03
mobile,Apple,Edge,458,631502,2022-01-06 11:00:00,jp,France,Facebook,CPC,purchase,629,543785,8775,390.0,6,4,199.6590264694757,2022-05-12,03
tablet,Xiaomi,Firefox,198,623673,2022-01-06 12:00:00,zh,France,Facebook,Social,purchase,7,605851,7206,448.0,3,3,328.88881799886644,2022-05-13,03
tablet,Other,Chrome,121,996743,2022-01-06 13:00:00,jp,Taiwan,Facebook,CPC,page_view,326,339014,3325,426.0,7,3,29.897058247826497,2022-05-14,03
tablet,Xiaomi,Edge,239,145889,2022-01-06 14:00:00,fr,Japan,Referral,Social,purchase,975,482616,837,56.0,5,2,378.415984462802,2022-05-15,03
desktop,Samsung,Firefox,540,803988,2022-01-06 15:00:00,jp,USA,Google,Social,add_to_cart,844,317386,857,7.0,3,2,173.82922034816,2022-05-16,03
tablet,Apple,Safari,395,652349,2022-01-06 16:00:00,fr,USA,Google,Social,page_view,25,243747,1030,145.0,5,4,399.8602596729056,2022-05-17,03
tablet,Other,Firefox,779,237277,2022-01-06 17:00:00,jp,Taiwan,Referral,Organic,page_view,197,880232,3967,466.0,8,3,330.5543880490182,2022-05-18,03
mobile,Other,Edge,498,647148,2022-01-06 18:00:00,jp,Taiwan,Referral,Organic,page_view,971,545240,9947,195.0,2,3,376.698418145346,2022-05-19,03
mobile,Other,Edge,976,875747,2022-01-06 19:00:00,fr,France,Google,Organic,add_to_cart,650,935437,2049,228.0,3,2,346.798009846721,2022-05-20,03
mobile,Oppo,Safari,779,859969,2022-01-06 20:00:00,zh,Taiwan,Facebook,Social,purchase,401,771678,3726,361.0,1,2,150.7537714651203,2022-05-21,03
tablet,Apple,Firefox,681,170865,2022-01-06 21:00:00,en,Japan,Facebook,Organic,purchase,679,764026,2514,108.0,7,2,237.48756240014163,2022-05-22,03
desktop,Samsung,Edge,766,255536,2022-01-06 22:00:00,jp,USA,Referral,Organic,add_to_cart,342,611011,7800,24.0,1,3,478.58136102823863,2022-05-23,03
desktop,Oppo,Chrome,36,933525,2022-01-06 23:00:00,en,Japan,Direct,Organic,purchase,481,824925,6740,429.0,4,1,310.3528341875646,2022-05-24,03
tablet,Other,Chrome,17,234265,2022-01-07 00:00:00,fr,France,Google,CPC,purchase,118,808948,241,44.0,2,2,273.55492168833376,2022-05-25,03
tablet,Xiaomi,Chrome,339,815924,2022-01-07 01:00:00,fr,Taiwan,Direct,CPC,add_to_cart,911,801404,3995,84.0,2,1,284.7819448999161,2022-05-26,03
mobile,Oppo,Chrome,284,345400,2022-01-07 02:00:00,zh,USA,Direct,CPC,purchase,374,956705,3855,116.0,5,4,80.06472404633325,2022-05-27,03
desktop,Samsung,Edge,958,257530,2022-01-07 03:00:00,zh,France,Direct,CPC,add_to_cart,114,691655,3251,311.0,3,4,68.67288803347238,2022-05-28,03
desktop,Other,Chrome,602,139501,2022-01-07 04:00:00,jp,Japan,Google,Organic,add_to_cart,641,136678,4694,286.0,4,3,138.05580205302203,2022-05-29,03
desktop,Oppo,Safari,7,218232,2022-01-07 05:00:00,en,Japan,Direct,Social,add_to_cart,985,466474,9840,198.0,1,1,424.9576761731007,2022-05-30,03
mobile,Samsung,Chrome,76,347998,2022-01-07 06:00:00,zh,Taiwan,Direct,CPC,page_view,753,938108,2535,111.0,8,1,300.7375858367639,2022-05-31,03
tablet,Samsung,Firefox,42,628625,2022-01-07 07:00:00,jp,Taiwan,Google,Social,page_view,317,576323,3306,466.0,5,3,378.67166909644016,2022-06-01,03
mobile,Samsung,Edge,237,618551,2022-01-07 08:00:00,zh,France,Facebook,Social,purchase,499,449008,9674,459.0,9,4,396.55348406823936,2022-06-02,03
mobile,Samsung,Firefox,92,248960,2022-01-07 09:00:00,jp,Japan,Referral,Organic,purchase,452,574414,6181,423.0,8,1,42.16945253706926,2022-06-03,03
desktop,Other,Edge,110,840623,2022-01-07 10:00:00,zh,France,Referral,Social,page_view,678,967467,9353,27.0,4,1,401.7997839735075,2022-06-04,03
tablet,Other,Safari,12,551208,2022-01-07 11:00:00,en,France,Google,Organic,add_to_cart,249,309185,6879,460.0,2,1,286.47417038031074,2022-06-05,03
desktop,Oppo,Safari,173,387302,2022-01-07 12:00:00,jp,Taiwan,Google,CPC,page_view,924,372265,2364,64.0,4,1,43.70063959699707,2022-06-06,03
tablet,Apple,Safari,21,833378,2022-01-07 13:00:00,jp,Japan,Direct,CPC,add_to_cart,973,898180,9536,37.0,4,2,200.80552738188243,2022-06-07,03
tablet,Xiaomi,Edge,842,356438,2022-01-07 14:00:00,fr,Taiwan,Google,Social,page_view,65,983049,2885,23.0,5,4,117.723640503801,2022-06-08,03
mobile,Apple,Firefox,539,135303,2022-01-07 15:00:00,jp,USA,Google,CPC,add_to_cart,617,998790,6134,397.0,4,4,59.26085672644883,2022-06-09,03
desktop,Apple,Chrome,741,792549,2022-01-07 16:00:00,fr,Japan,Referral,Social,add_to_cart,995,178607,2237,188.0,2,2,160.80723363112588,2022-06-10,03
desktop,Samsung,Edge,355,800082,2022-01-07 17:00:00,jp,Taiwan,Referral,Social,purchase,918,110787,9525,29.0,8,4,147.32560277337004,2022-06-11,03
mobile,Oppo,Edge,435,934115,2022-01-07 18:00:00,jp,USA,Facebook,CPC,add_to_cart,72,642309,4671,69.0,7,2,355.31788851433083,2022-06-12,03
desktop,Other,Edge,425,672152,2022-01-07 19:00:00,jp,France,Direct,Organic,page_view,617,444438,3758,379.0,5,3,496.8482768198883,2022-06-13,03
mobile,Apple,Firefox,446,343371,2022-01-07 20:00:00,en,France,Referral,CPC,purchase,612,554083,6061,180.0,5,2,478.89002515200076,2022-06-14,03
