device_category,device_mobile_brand_name,device_browser,customer_id,user_pseudo_id,event_timestamp,device_language,country,source,medium,event_name,ga_session_number,ga_session_id,item_id,transaction_id,total_item_quantity,unique_items,purchase_revenue,partition_date,partition_month
mobile,Oppo,Firefox,508,364047,2022-01-01 13:00:00,jp,France,Google,Organic,purchase,919,126443,4065,499.0,9,3,486.2023898779216,2022-01-14,11
mobile,Oppo,Firefox,519,557129,2022-01-01 14:00:00,en,Japan,Facebook,Organic,add_to_cart,621,589960,5992,416.0,2,1,88.66431857953764,2022-01-15,11
desktop,Oppo,Firefox,210,394052,2022-01-01 15:00:00,jp,USA,Google,CPC,purchase,908,310773,2646,409.0,6,3,292.1455777584223,2022-01-16,11
mobile,Xiaomi,Chrome,653,242958,2022-01-01 16:00:00,zh,USA,Facebook,Social,purchase,481,882694,2111,259.0,5,2,69.49053390886759,2022-01-17,11
desktop,Apple,Firefox,849,658932,2022-01-01 17:00:00,zh,Taiwan,Google,CPC,page_view,991,766095,1452,489.0,7,1,208.90516181402594,2022-01-18,11
desktop,Samsung,Edge,778,637179,2022-01-01 18:00:00,zh,USA,Google,CPC,page_view,594,881012,8406,29.0,5,1,187.87333105733555,2022-01-19,11
desktop,Xiaomi,Firefox,278,277461,2022-01-01 19:00:00,zh,Taiwan,Google,CPC,add_to_cart,308,920905,2832,346.0,4,4,413.7435157607778,2022-01-20,11
tablet,Xiaomi,Firefox,560,803408,2022-01-01 20:00:00,en,USA,Google,Organic,add_to_cart,613,639776,2915,479.0,8,2,461.13181825036764,2022-01-21,11
tablet,Oppo,Firefox,928,257158,2022-01-01 21:00:00,zh,France,Facebook,Social,purchase,343,153834,4123,161.0,4,1,112.63504982457408,2022-01-22,11
mobile,Samsung,Chrome,78,886131,2022-01-01 22:00:00,jp,Taiwan,Direct,Social,add_to_cart,887,773532,4161,132.0,7,3,300.9343900365027,2022-01-23,11
tablet,Apple,Safari,56,687280,2022-01-01 23:00:00,zh,Japan,Google,Organic,purchase,69,170271,1914,404.0,3,2,135.37068900181882,2022-01-24,11
mobile,Apple,Safari,381,295386,2022-01-02 00:00:00,zh,Taiwan,Google,CPC,add_to_cart,427,468533,2516,1.0,3,4,366.0347170277809,2022-01-25,11
desktop,Other,Chrome,228,403938,2022-01-02 01:00:00,fr,Taiwan,Referral,Organic,add_to_cart,986,347728,551,295.0,9,4,166.90266433138672,2022-01-26,11
mobile,Oppo,Safari,828,223556,2022-01-02 02:00:00,fr,USA,Facebook,Social,purchase,604,347639,3857,96.0,4,1,34.088913351123615,2022-01-27,11
desktop,Oppo,Chrome,98,169012,2022-01-02 03:00:00,jp,Taiwan,Google,CPC,purchase,98,867213,3546,434.0,3,3,341.3959190505293,2022-01-28,11
desktop,Oppo,Chrome,541,567387,2022-01-02 04:00:00,zh,Taiwan,Direct,Social,page_view,547,158583,4608,95.0,3,2,143.68706998580498,2022-01-29,11
mobile,Apple,Firefox,974,785905,2022-01-02 05:00:00,zh,USA,Facebook,Social,add_to_cart,826,900504,9638,175.0,1,2,337.1861849972729,2022-01-30,11
mobile,Xiaomi,Edge,388,870108,2022-01-02 06:00:00,zh,USA,Direct,Social,purchase,701,869637,3570,365.0,5,2,172.857180986581,2022-01-31,11
mobile,Oppo,Firefox,708,451104,2022-01-02 07:00:00,zh,Taiwan,Referral,Social,add_to_cart,862,745605,5377,140.0,6,3,400.9057735329844,2022-02-01,11
mobile,Oppo,Chrome,69,161788,2022-01-02 08:00:00,jp,Taiwan,Referral,Social,page_view,480,256409,1097,252.0,9,4,285.77029171044614,2022-02-02,11
desktop,Oppo,Edge,386,247883,2022-01-02 09:00:00,jp,Taiwan,Google,CPC,page_view,146,344321,3217,20.0,2,3,173.63259885285956,2022-02-03,11
tablet,Xiaomi,Chrome,41,470962,2022-01-02 10:00:00,fr,France,Google,CPC,page_view,335,605025,9447,248.0,6,2,49.05302034925029,2022-02-04,11
tablet,Other,Chrome,246,614951,2022-01-02 11:00:00,en,France,Facebook,Social,purchase,120,309541,3431,127.0,9,2,353.5913782644466,2022-02-05,11
mobile,Oppo,Chrome,872,147103,2022-01-02 12:00:00,jp,Taiwan,Direct,CPC,add_to_cart,411,462764,3099,146.0,1,1,349.51481880940116,2022-02-06,11
tablet,Apple,Safari,297,629780,2022-01-02 13:00:00,jp,USA,Direct,Social,add_to_cart,462,610360,6991,347.0,7,4,23.535377225083135,2022-02-07,11
desktop,Xiaomi,Safari,986,170834,2022-01-02 14:00:00,jp,France,Direct,Social,add_to_cart,273,109217,8000,467.0,3,2,385.02834421149083,2022-02-08,11
tablet,Other,Safari,493,202230,2022-01-02 15:00:00,fr,Japan,Google,Organic,purchase,888,781383,7144,255.0,9,4,337.7062578118335,2022-02-09,11
mobile,Apple,Firefox,477,131668,2022-01-02 16:00:00,jp,Taiwan,Google,CPC,add_to_cart,294,296718,9662,97.0,1,3,235.51445456475142,2022-02-10,11
mobile,Samsung,Chrome,531,850595,2022-01-02 17:00:00,fr,France,Facebook,CPC,purchase,371,616941,5422,260.0,5,3,205.1526220643703,2022-02-11,11
mobile,Apple,Edge,977,111191,2022-01-02 18:00:00,jp,USA,Facebook,Social,add_to_cart,486,206201,4813,444.0,2,1,111.39753417624776,2022-02-12,11
tablet,Oppo,Safari,591,946511,2022-01-02 19:00:00,en,USA,Google,Social,purchase,393,324387,9429,141.0,5,3,351.2348366964393,2022-02-13,11
mobile,Xiaomi,Firefox,656,133136,2022-01-02 20:00:00,jp,France,Referral,Social,purchase,183,771883,1009,286.0,5,1,122.5117566635732,2022-02-14,11
mobile,Samsung,Firefox,234,207312,2022-01-02 21:00:00,fr,Japan,Referral,Organic,add_to_cart,675,731057,5327,477.0,7,2,375.1864871661296,2022-02-15,11
desktop,Xiaomi,Firefox,647,916302,2022-01-02 22:00:00,jp,USA,Referral,Organic,page_view,320,309011,3066,444.0,8,2,66.77561939909494,2022-02-16,11
tablet,Samsung,Chrome,325,472643,2022-01-02 23:00:00,jp,Taiwan,Referral,Social,purchase,737,729576,5053,83.0,6,4,107.0800117465615,2022-02-17,11
tablet,Oppo,Safari,836,121788,2022-01-03 00:00:00,en,Japan,Referral,CPC,add_to_cart,113,853334,1348,464.0,1,4,14.429969984927554,2022-02-18,11
mobile,Apple,Edge,36,187811,2022-01-03 01:00:00,en,Taiwan,Facebook,Organic,page_view,688,902906,4037,448.0,6,3,10.736123017500594,2022-02-19,11
mobile,Xiaomi,Chrome,136,748000,2022-01-03 02:00:00,fr,France,Google,Social,page_view,240,699184,3575,468.0,5,4,411.88307423022565,2022-02-20,11
mobile,Xiaomi,Safari,62,699058,2022-01-03 03:00:00,jp,Japan,Direct,CPC,purchase,436,585739,6990,197.0,8,4,457.5167409685746,2022-02-21,11
mobile,Xiaomi,Chrome,254,565251,2022-01-03 04:00:00,fr,Taiwan,Direct,Social,add_to_cart,336,746567,9814,109.0,4,3,35.638457071647494,2022-02-22,11
tablet,Samsung,Edge,413,775131,2022-01-03 05:00:00,fr,Japan,Google,CPC,add_to_cart,573,254647,1418,88.0,1,2,162.24865947726371,2022-02-23,11
mobile,Apple,Edge,639,271227,2022-01-03 06:00:00,en,Japan,Facebook,Organic,page_view,362,802272,4884,386.0,4,4,462.11772665259633,2022-02-24,11
desktop,Apple,Safari,194,384744,2022-01-03 07:00:00,zh,USA,Referral,Social,add_to_cart,642,331669,9348,61.0,7,2,246.2426384299031,2022-02-25,11
tablet,Other,Chrome,668,611300,2022-01-03 08:00:00,en,Taiwan,Direct,Organic,purchase,216,491981,9416,449.0,8,4,35.007166261202826,2022-02-26,11
tablet,Oppo,Edge,288,388028,2022-01-03 09:00:00,en,Taiwan,Referral,CPC,add_to_cart,409,993243,2666,483.0,2,4,497.4370272793526,2022-02-27,11
tablet,Apple,Edge,120,665486,2022-01-03 10:00:00,zh,Japan,Direct,CPC,purchase,78,874071,5249,256.0,9,3,121.28317382478268,2022-02-28,11
mobile,Other,Safari,950,806375,2022-01-03 11:00:00,en,France,Direct,Organic,page_view,754,804394,8718,170.0,1,2,53.89898190342437,2022-03-01,11
desktop,Other,Firefox,383,783315,2022-01-03 12:00:00,en,France,Facebook,Organic,add_to_cart,373,737581,4516,215.0,2,3,263.82513543401717,2022-03-02,11
mobile,Other,Edge,953,568507,2022-01-03 13:00:00,fr,USA,Google,Social,page_view,321,962831,7190,89.0,9,2,132.45530956303898,2022-03-03,11
mobile,Other,Chrome,965,651541,2022-01-03 14:00:00,fr,USA,Direct,CPC,purchase,163,693683,1247,487.0,8,1,219.63601604898548,2022-03-04,11
desktop,Apple,Safari,243,404759,2022-01-03 15:00:00,jp,Japan,Referral,Social,add_to_cart,657,871969,4203,273.0,2,4,223.20407193413476,2022-03-05,11
tablet,Oppo,Safari,731,249289,2022-01-03 16:00:00,fr,Taiwan,Direct,Organic,add_to_cart,290,491696,4898,293.0,1,2,434.5812419178173,2022-03-06,11
tablet,Other,Firefox,696,268522,2022-01-03 17:00:00,jp,Taiwan,Referral,Social,page_view,106,382364,1910,468.0,5,4,58.03396744341246,2022-03-07,11
tablet,Samsung,Firefox,268,122262,2022-01-03 18:00:00,en,USA,Referral,CPC,add_to_cart,490,727863,6111,176.0,7,2,67.7292040895313,2022-03-08,11
desktop,Other,Firefox,859,195142,2022-01-03 19:00:00,fr,France,Facebook,CPC,page_view,433,716710,8225,233.0,3,2,416.53677661657287,2022-03-09,11
mobile,Other,Safari,728,951332,2022-01-03 20:00:00,jp,Taiwan,Referral,Social,purchase,663,207789,6216,359.0,6,2,284.8900910800425,2022-03-10,11
tablet,Apple,Safari,762,629959,2022-01-03 21:00:00,jp,Japan,Referral,Social,purchase,668,301247,4336,408.0,8,1,431.7214418473138,2022-03-11,11
mobile,Samsung,Firefox,629,858371,2022-01-03 22:00:00,en,USA,Facebook,Organic,add_to_cart,183,326464,7524,174.0,2,1,83.726165296478,2022-03-12,11
desktop,Apple,Chrome,812,522769,2022-01-03 23:00:00,jp,Taiwan,Facebook,CPC,add_to_cart,99,727263,2057,153.0,5,4,477.3083630677963,2022-03-13,11
desktop,Samsung,Chrome,570,905642,2022-01-04 00:00:00,zh,France,Direct,Organic,page_view,180,804151,3354,466.0,8,2,124.3869295081277,2022-03-14,11
desktop,Xiaomi,Firefox,768,529533,2022-01-04 01:00:00,zh,Taiwan,Facebook,CPC,page_view,271,647177,6309,80.0,5,2,202.82637924028847,2022-03-15,11
tablet,Oppo,Firefox,753,381671,2022-01-04 02:00:00,zh,Taiwan,Google,CPC,page_view,575,880945,5899,227.0,4,3,60.7070847201579,2022-03-16,11
desktop,Oppo,Chrome,451,723207,2022-01-04 03:00:00,jp,France,Google,CPC,add_to_cart,361,691736,1717,496.0,1,4,11.003728027840626,2022-03-17,11
mobile,Xiaomi,Edge,835,666041,2022-01-04 04:00:00,zh,Taiwan,Direct,CPC,page_view,275,890079,526,495.0,6,4,293.444708163137,2022-03-18,11
mobile,Xiaomi,Edge,465,209729,2022-01-04 05:00:00,en,Japan,Facebook,CPC,page_view,19,374824,9875,363.0,3,4,135.9591076938762,2022-03-19,11
mobile,Xiaomi,Edge,387,711931,2022-01-04 06:00:00,zh,France,Facebook,CPC,page_view,560,883454,8474,369.0,9,4,375.21936804357415,2022-03-20,11
mobile,Other,Safari,896,938438,2022-01-04 07:00:00,jp,France,Direct,Social,purchase,832,732460,6502,256.0,8,3,52.2999549101042,2022-03-21,11
mobile,Apple,Safari,883,516696,2022-01-04 08:00:00,jp,Taiwan,Google,CPC,page_view,206,686049,4912,404.0,2,2,115.33947352993687,2022-03-22,11
tablet,Xiaomi,Firefox,353,242163,2022-01-04 09:00:00,jp,France,Referral,Social,page_view,960,969246,3194,145.0,8,2,449.43824328153113,2022-03-23,11
mobile,Oppo,Firefox,433,695390,2022-01-04 10:00:00,fr,Taiwan,Facebook,CPC,purchase,968,370433,2557,308.0,4,4,146.17761719161007,2022-03-24,11
desktop,Xiaomi,Chrome,380,982677,2022-01-04 11:00:00,zh,Japan,Direct,CPC,purchase,716,725050,6213,357.0,2,2,423.148316028006,2022-03-25,11
mobile,Xiaomi,Firefox,167,584365,2022-01-04 12:00:00,jp,Japan,Direct,CPC,add_to_cart,589,679858,1621,423.0,1,2,97.47492746565726,2022-03-26,11
tablet,Xiaomi,Edge,913,562403,2022-01-04 13:00:00,zh,France,Referral,CPC,purchase,550,210930,8962,344.0,6,1,208.44612561608744,2022-03-27,11
mobile,Samsung,Edge,542,108658,2022-01-04 14:00:00,en,USA,Google,Organic,add_to_cart,496,872958,3494,312.0,8,1,250.151137496685,2022-03-28,11
mobile,Xiaomi,Chrome,595,119379,2022-01-04 15:00:00,jp,Japan,Facebook,Organic,page_view,932,515947,5534,51.0,4,3,420.674032874878,2022-03-29,11
desktop,Samsung,Safari,638,769680,2022-01-04 16:00:00,jp,USA,Referral,CPC,add_to_cart,416,219514,7804,40.0,6,4,357.91176977378086,2022-03-30,11
tablet,Xiaomi,Edge,648,934118,2022-01-04 17:00:00,en,USA,Direct,Social,purchase,324,819905,8274,52.0,6,4,368.8754107614022,2022-03-31,11
mobile,Xiaomi,Safari,884,616887,2022-01-04 18:00:00,jp,USA,Direct,CPC,add_to_cart,967,623319,2031,112.0,4,4,189.44971892942743,2022-04-01,11
tablet,Xiaomi,Safari,264,880732,2022-01-04 19:00:00,fr,Japan,Direct,Organic,page_view,192,273955,9796,206.0,2,4,122.95608186744636,2022-04-02,11
tablet,Oppo,Edge,919,851804,2022-01-04 20:00:00,fr,Taiwan,Referral,Organic,page_view,39,846923,2009,178.0,1,4,490.2859733277729,2022-04-03,11
mobile,Samsung,Chrome,464,503541,2022-01-04 21:00:00,zh,Japan,Referral,Organic,add_to_cart,311,651885,1989,321.0,6,4,415.68961022600075,2022-04-04,11
mobile,Oppo,Safari,654,867624,2022-01-04 22:00:00,zh,USA,Facebook,Social,add_to_cart,991,978727,6005,126.0,1,2,379.76805881295667,2022-04-05,11
tablet,Other,Edge,904,438017,2022-01-04 23:00:00,en,France,Facebook,Organic,purchase,879,242733,3705,179.0,9,3,297.4329116903707,2022-04-06,11
tablet,Oppo,Chrome,956,837087,2022-01-05 00:00:00,zh,Taiwan,Direct,CPC,purchase,139,809459,558,398.0,8,4,54.06155102416156,2022-04-07,11
tablet,Oppo,Firefox,549,434159,2022-01-05 01:00:00,zh,France,Referral,CPC,page_view,307,187794,5034,497.0,5,3,110.26964829662253,2022-04-08,11
tablet,Other,Edge,282,759931,2022-01-05 02:00:00,fr,USA,Referral,Organic,add_to_cart,941,331530,4291,296.0,9,4,463.72061661019285,2022-04-09,11
tablet,Samsung,Chrome,819,841193,2022-01-05 03:00:00,en,USA,Referral,CPC,add_to_cart,837,547095,903,58.0,8,2,315.8979072980336,2022-04-10,11
desktop,Oppo,Firefox,206,900208,2022-01-05 04:00:00,en,Japan,Google,Organic,add_to_cart,273,918139,7965,418.0,9,3,201.79732222079306,2022-04-11,11
tablet,Xiaomi,Firefox,118,520795,2022-01-05 05:00:00,jp,France,Direct,Social,purchase,242,192503,5919,475.0,2,4,11.020090052286392,2022-04-12,11
tablet,Other,Chrome,186,145631,2022-01-05 06:00:00,en,Taiwan,Google,Organic,page_view,297,281838,9243,171.0,7,4,111.69604533745799,2022-04-13,11
tablet,Samsung,Chrome,886,180423,2022-01-05 07:00:00,fr,France,Facebook,Social,add_to_cart,819,143854,6132,299.0,7,2,13.097659514460917,2022-04-14,11
mobile,Xiaomi,Safari,231,719807,2022-01-05 08:00:00,jp,Japan,Direct,Organic,purchase,304,242972,4289,351.0,2,3,71.13483247844404,2022-04-15,11
tablet,Other,Edge,193,702367,2022-01-05 09:00:00,fr,USA,Direct,CPC,add_to_cart,685,305655,6888,190.0,5,3,7.625444745859387,2022-04-16,11
desktop,Apple,Safari,871,900553,2022-01-05 10:00:00,fr,USA,Facebook,CPC,page_view,423,403899,8914,307.0,2,3,46.39653673375144,2022-04-17,11
desktop,Xiaomi,Firefox,14,519799,2022-01-05 11:00:00,en,USA,Facebook,CPC,add_to_cart,613,327648,2655,68.0,7,4,147.39937415677682,2022-04-18,11
tablet,Apple,Firefox,478,236872,2022-01-05 12:00:00,fr,Taiwan,Google,CPC,add_to_cart,755,221384,4751,379.0,6,2,491.39958455938756,2022-04-19,11
mobile,Oppo,Edge,367,713611,2022-01-05 13:00:00,zh,Japan,Facebook,Social,page_view,167,510993,5500,204.0,8,2,23.678112379105443,2022-04-20,11
tablet,Apple,Firefox,290,567646,2022-01-05 14:00:00,fr,USA,Referral,Social,add_to_cart,381,314097,741,156.0,8,3,493.4243073733579,2022-04-21,11
tablet,Oppo,Chrome,303,556443,2022-01-05 15:00:00,en,Japan,Google,Social,page_view,441,702973,2278,292.0,9,4,195.71120262668884,2022-04-22,11
tablet,Oppo,Chrome,312,432776,2022-01-05 16:00:00,zh,Japan,Referral,Social,page_view,817,226595,2993,56.0,5,3,246.0677089771525,2022-04-23,11
desktop,Samsung,Safari,604,666339,2022-01-05 17:00:00,en,Taiwan,Facebook,CPC,purchase,422,577426,649,411.0,9,2,331.99802682054406,2022-04-24,11
desktop,Apple,Safari,272,726676,2022-01-05 18:00:00,jp,Japan,Google,Organic,add_to_cart,548,175906,5826,383.0,7,1,100.56627692408102,2022-04-25,11
mobile,Apple,Chrome,746,489312,2022-01-05 19:00:00,en,Taiwan,Direct,Social,page_view,415,912816,4859,90.0,9,2,418.8855352870393,2022-04-26,11
tablet,Other,Chrome,561,571459,2022-01-05 20:00:00,zh,Taiwan,Google,Organic,page_view,609,867314,2371,340.0,1,4,123.93074442246004,2022-04-27,11
desktop,Apple,Chrome,410,277088,2022-01-05 21:00:00,jp,USA,Referral,Organic,page_view,282,997574,6301,474.0,5,3,179.89787762156402,2022-04-28,11
desktop,Other,Chrome,353,966224,2022-01-05 22:00:00,jp,Taiwan,Direct,CPC,purchase,546,775605,545,111.0,4,1,249.66887201750734,2022-04-29,11
tablet,Other,Chrome,472,799998,2022-01-05 23:00:00,jp,France,Referral,CPC,add_to_cart,76,500798,8913,8.0,6,4,427.9250598004285,2022-04-30,11
desktop,Oppo,Chrome,433,107762,2022-01-06 00:00:00,fr,USA,Google,Organic,add_to_cart,765,618613,5653,493.0,2,3,139.29385089174693,2022-05-01,11
tablet,Oppo,Firefox,555,369674,2022-01-06 01:00:00,fr,Taiwan,Google,CPC,add_to_cart,592,734366,8326,231.0,6,4,274.17710335740935,2022-05-02,11
mobile,Xiaomi,Chrome,550,876143,2022-01-06 02:00:00,fr,Japan,Referral,Social,purchase,316,997137,2195,301.0,3,1,220.02985597669607,2022-05-03,11
desktop,Samsung,Firefox,609,105169,2022-01-06 03:00:00,jp,France,Facebook,Social,purchase,862,413225,8810,46.0,2,2,195.89012207384988,2022-05-04,11
mobile,Other,Chrome,790,353431,2022-01-06 04:00:00,fr,USA,Google,Organic,add_to_cart,439,348152,2093,293.0,7,1,62.32396298801429,2022-05-05,11
mobile,Samsung,Safari,978,136765,2022-01-06 05:00:00,zh,France,Google,Social,add_to_cart,867,551276,4605,159.0,1,1,268.53853296012204,2022-05-06,11
tablet,Oppo,Edge,560,526124,2022-01-06 06:00:00,en,Taiwan,Google,Social,purchase,117,744217,4534,366.0,2,3,196.08896524555269,2022-05-07,11
desktop,Other,Chrome,915,531717,2022-01-06 07:00:00,zh,France,Google,Organic,add_to_cart,678,894199,9930,79.0,9,1,137.40200395502427,2022-05-08,11
desktop,Apple,Edge,566,990742,2022-01-06 08:00:00,zh,France,Referral,Organic,purchase,678,926780,7168,33.0,5,3,259.11636735649233,2022-05-09,11
mobile,Samsung,Safari,575,511093,2022-01-06 09:00:00,zh,France,Facebook,Organic,purchase,461,152772,1739,206.0,8,1,242.25386051647925,2022-05-10,11
mobile,Samsung,Safari,734,548459,2022-01-06 10:00:00,zh,Taiwan,Referral,Organic,purchase,144,859367,6551,422.0,2,2,435.74649293193806,2022-05-11,11
desktop,Apple,Firefox,289,995741,2022-01-06 11:00:00,fr,France,Google,Organic,purchase,357,805553,5558,139.0,7,2,77.42481816481704,2022-05-12,11
desktop,Oppo,Chrome,628,619316,2022-01-06 12:00:00,fr,France,Direct,Organic,add_to_cart,556,929213,3549,76.0,3,2,432.1509370908729,2022-05-13,11
desktop,Xiaomi,Edge,254,836093,2022-01-06 13:00:00,en,Taiwan,Google,CPC,purchase,323,492435,4635,434.0,9,3,293.221299326882,2022-05-14,11
mobile,Other,Firefox,593,859244,2022-01-06 14:00:00,jp,USA,Direct,CPC,purchase,838,214198,4737,92.0,1,3,113.37417654942763,2022-05-15,11
desktop,Other,Firefox,935,874999,2022-01-06 15:00:00,fr,France,Facebook,Social,page_view,635,720870,2777,405.0,8,3,95.52989613448543,2022-05-16,11
desktop,Apple,Edge,609,462093,2022-01-06 16:00:00,fr,France,Referral,Social,page_view,765,106892,1919,352.0,9,3,290.26986567138,2022-05-17,11
tablet,Other,Chrome,32,547157,2022-01-06 17:00:00,jp,USA,Google,Organic,add_to_cart,405,321153,1247,346.0,4,1,237.24602940082764,2022-05-18,11
tablet,Samsung,Firefox,152,121199,2022-01-06 18:00:00,zh,Taiwan,Referral,Organic,add_to_cart,809,419541,4582,168.0,4,3,356.0829416506908,2022-05-19,11
mobile,Samsung,Firefox,631,850931,2022-01-06 19:00:00,fr,France,Google,CPC,purchase,249,472073,4035,346.0,6,4,25.149456260195088,2022-05-20,11
desktop,Apple,Chrome,892,259404,2022-01-06 20:00:00,en,Taiwan,Google,CPC,purchase,840,449632,9529,158.0,6,2,418.94759817293874,2022-05-21,11
mobile,Other,Chrome,726,302599,2022-01-06 21:00:00,en,France,Facebook,Organic,add_to_cart,739,778975,4591,202.0,6,4,63.620933944666184,2022-05-22,11
tablet,Other,Edge,929,422720,2022-01-06 22:00:00,en,France,Facebook,Social,add_to_cart,531,805229,3019,35.0,6,2,195.93916026386333,2022-05-23,11
mobile,Apple,Chrome,744,470845,2022-01-06 23:00:00,jp,USA,Referral,CPC,add_to_cart,190,571783,9006,94.0,2,4,150.29069305713463,2022-05-24,11
desktop,Other,Edge,873,188840,2022-01-07 00:00:00,fr,USA,Google,CPC,add_to_cart,251,113011,1989,106.0,4,3,173.93386377596096,2022-05-25,11
mobile,Apple,Firefox,414,979428,2022-01-07 01:00:00,en,Japan,Referral,Social,page_view,703,217157,7587,346.0,3,1,253.1710982001869,2022-05-26,11
tablet,Samsung,Chrome,803,285581,2022-01-07 02:00:00,jp,France,Referral,Social,purchase,406,481337,3847,315.0,1,4,401.5683678773292,2022-05-27,11
mobile,Other,Safari,488,956328,2022-01-07 03:00:00,zh,Taiwan,Facebook,Organic,page_view,611,919294,9349,,9,1,18.208493512244793,2022-05-28,11
desktop,Xiaomi,Firefox,438,364727,2022-01-07 04:00:00,en,Japan,Referral,Social,purchase,260,126997,6322,470.0,1,4,81.01085749245513,2022-05-29,11
mobile,Other,Edge,30,191931,2022-01-07 05:00:00,zh,France,Facebook,Organic,add_to_cart,32,452939,3812,29.0,7,1,33.123394100278645,2022-05-30,11
desktop,Oppo,Edge,542,845226,2022-01-07 06:00:00,jp,USA,Google,CPC,purchase,872,232659,1221,53.0,3,2,101.46789752385322,2022-05-31,11
desktop,Xiaomi,Edge,575,869638,2022-01-07 07:00:00,zh,Taiwan,Referral,Social,add_to_cart,54,808827,247,318.0,2,1,277.92491893111986,2022-06-01,11
mobile,Samsung,Edge,435,843152,2022-01-07 08:00:00,zh,Taiwan,Direct,CPC,page_view,550,298356,6231,32.0,1,1,285.5110068909617,2022-06-02,11
desktop,Oppo,Chrome,77,427448,2022-01-07 09:00:00,jp,Japan,Google,CPC,purchase,324,587295,8810,366.0,9,4,158.95701195325424,2022-06-03,11
mobile,Samsung,Firefox,747,988566,2022-01-07 10:00:00,jp,Taiwan,Google,Organic,add_to_cart,329,670061,3142,98.0,1,3,69.17812220597892,2022-06-04,11
mobile,Samsung,Firefox,334,267223,2022-01-07 11:00:00,jp,Taiwan,Google,Organic,purchase,242,663502,9059,186.0,4,3,499.2007434119131,2022-06-05,11
desktop,Xiaomi,Chrome,425,183059,2022-01-07 12:00:00,zh,USA,Google,Social,purchase,496,794445,8844,132.0,7,4,341.434146685627,2022-06-06,11
tablet,Samsung,Edge,839,126475,2022-01-07 13:00:00,zh,Japan,Referral,Social,purchase,142,203818,5511,150.0,1,2,295.3222580947916,2022-06-07,11
mobile,Xiaomi,Safari,793,186423,2022-01-07 14:00:00,en,Japan,Direct,CPC,purchase,569,896367,9332,451.0,3,2,447.9774234386099,2022-06-08,11
tablet,Xiaomi,Chrome,880,508113,2022-01-07 15:00:00,fr,Japan,Direct,Organic,purchase,668,987134,936,29.0,8,1,21.899345365867234,2022-06-09,11
desktop,Oppo,Edge,593,428890,2022-01-07 16:00:00,zh,USA,Google,CPC,page_view,603,159217,9321,498.0,3,3,238.74547870841766,2022-06-10,11
mobile,Other,Chrome,149,149970,2022-01-07 17:00:00,jp,France,Referral,Social,page_view,788,233518,7469,147.0,2,1,30.05940803930324,2022-06-11,11
tablet,Samsung,Firefox,649,660959,2022-01-07 18:00:00,jp,France,Google,Social,page_view,468,558255,6369,276.0,1,1,304.59046245680895,2022-06-12,11
desktop,Xiaomi,Edge,673,325803,2022-01-07 19:00:00,fr,Taiwan,Referral,Social,purchase,563,598082,8400,348.0,2,4,244.27642417113984,2022-06-13,11
