device_category,device_mobile_brand_name,device_browser,customer_id,user_pseudo_id,event_timestamp,device_language,country,source,medium,event_name,ga_session_number,ga_session_id,item_id,transaction_id,total_item_quantity,unique_items,purchase_revenue,partition_date,partition_month
desktop,Samsung,Firefox,95,699755,2022-01-02 07:00:00,fr,Taiwan,Direct,Organic,page_view,495,566827,7968,285.0,2,2,125.62390891782435,2022-02-01,04
tablet,Other,Firefox,182,435725,2022-01-02 08:00:00,jp,France,Referral,Social,add_to_cart,541,549804,1217,331.0,2,4,39.50192150275823,2022-02-02,04
desktop,Samsung,Safari,888,260282,2022-01-02 09:00:00,jp,Japan,Direct,Social,page_view,545,297638,8989,61.0,7,3,340.78543675787716,2022-02-03,04
tablet,Samsung,Firefox,766,774494,2022-01-02 10:00:00,en,France,Direct,Social,page_view,274,125955,3563,193.0,3,3,41.36942427952457,2022-02-04,04
desktop,Apple,Firefox,565,175635,2022-01-02 11:00:00,en,Japan,Google,Social,purchase,115,626299,6715,249.0,8,1,233.11970468377132,2022-02-05,04
mobile,Apple,Safari,59,861494,2022-01-02 12:00:00,jp,USA,Direct,Organic,add_to_cart,945,851769,9555,378.0,7,3,132.15805322899243,2022-02-06,04
desktop,Samsung,Firefox,535,576985,2022-01-02 13:00:00,zh,Japan,Google,Social,add_to_cart,599,518059,444,485.0,3,3,438.651690677792,2022-02-07,04
mobile,Samsung,Firefox,162,899218,2022-01-02 14:00:00,jp,USA,Direct,CPC,purchase,21,909480,5107,173.0,8,2,412.0543542051758,2022-02-08,04
tablet,Apple,Chrome,437,678651,2022-01-02 15:00:00,en,France,Google,Social,purchase,97,502377,8454,293.0,9,2,70.71994134404007,2022-02-09,04
mobile,Oppo,Chrome,237,748786,2022-01-02 16:00:00,zh,France,Google,CPC,purchase,636,512958,9577,250.0,9,4,254.72971326514548,2022-02-10,04
mobile,Other,Chrome,418,256020,2022-01-02 17:00:00,fr,France,Google,CPC,purchase,137,789556,4177,49.0,7,1,345.0936022020148,2022-02-11,04
mobile,Apple,Edge,762,719600,2022-01-02 18:00:00,jp,USA,Google,Social,page_view,958,970558,5601,416.0,1,1,123.74414894200613,2022-02-12,04
mobile,Oppo,Safari,877,968747,2022-01-02 19:00:00,fr,Japan,Facebook,CPC,purchase,262,210972,7095,136.0,5,4,483.7748492831645,2022-02-13,04
mobile,Other,Edge,88,831268,2022-01-02 20:00:00,zh,Japan,Google,Organic,purchase,26,127560,1987,43.0,7,1,485.218019810718,2022-02-14,04
mobile,Apple,Edge,977,376532,2022-01-02 21:00:00,jp,USA,Facebook,Social,purchase,152,760352,6779,51.0,6,3,468.92905954986895,2022-02-15,04
desktop,Apple,Edge,563,361100,2022-01-02 22:00:00,en,Taiwan,Google,Social,add_to_cart,670,407296,2844,438.0,8,3,61.99472032621302,2022-02-16,04
tablet,Other,Edge,54,684557,2022-01-02 23:00:00,zh,Taiwan,Google,Social,page_view,412,540320,9305,177.0,9,1,446.3909816115852,2022-02-17,04
tablet,Other,Edge,166,414975,2022-01-03 00:00:00,en,Japan,Google,CPC,page_view,312,718056,7201,189.0,1,1,150.1659147826858,2022-02-18,04
tablet,Apple,Chrome,400,146226,2022-01-03 01:00:00,jp,Taiwan,Facebook,CPC,page_view,293,459482,1707,356.0,1,4,172.77657024298995,2022-02-19,04
desktop,Oppo,Chrome,916,323471,2022-01-03 02:00:00,jp,Taiwan,Referral,CPC,purchase,641,602386,6343,5.0,8,3,172.94944794599334,2022-02-20,04
desktop,Xiaomi,Safari,778,891591,2022-01-03 03:00:00,en,Taiwan,Google,Social,page_view,782,313134,3190,216.0,2,1,329.5562529929003,2022-02-21,04
mobile,Samsung,Edge,258,860473,2022-01-03 04:00:00,en,Japan,Facebook,Organic,purchase,326,208153,5444,347.0,7,1,290.72132227189627,2022-02-22,04
tablet,Oppo,Firefox,937,764678,2022-01-03 05:00:00,fr,USA,Google,Organic,page_view,623,744645,721,329.0,1,1,374.6992217794915,2022-02-23,04
mobile,Samsung,Firefox,665,819420,2022-01-03 06:00:00,fr,Japan,Direct,CPC,purchase,770,607120,7934,441.0,5,1,365.1480505227524,2022-02-24,04
desktop,Oppo,Edge,370,462583,2022-01-03 07:00:00,fr,USA,Google,CPC,purchase,802,987416,9712,59.0,2,4,218.1668434823603,2022-02-25,04
tablet,Apple,Edge,754,650377,2022-01-03 08:00:00,fr,France,Referral,CPC,add_to_cart,667,511055,3325,457.0,4,2,26.854162100856406,2022-02-26,04
tablet,Other,Edge,606,117131,2022-01-03 09:00:00,en,France,Referral,Social,purchase,22,942897,1497,390.0,7,2,320.409168344276,2022-02-27,04
tablet,Other,Chrome,892,396013,2022-01-03 10:00:00,fr,Japan,Facebook,CPC,add_to_cart,672,555762,7470,335.0,1,1,328.0202160769578,2022-02-28,04
tablet,Apple,Firefox,183,547973,2022-01-03 11:00:00,en,Japan,Direct,CPC,purchase,993,358089,735,468.0,7,1,27.27930184103865,2022-03-01,04
desktop,Oppo,Edge,524,107056,2022-01-03 12:00:00,en,USA,Facebook,Organic,add_to_cart,969,829344,1534,371.0,6,2,16.137882666249915,2022-03-02,04
desktop,Samsung,Firefox,700,573326,2022-01-03 13:00:00,jp,Taiwan,Direct,Social,purchase,570,392994,7633,58.0,8,4,422.3004204507598,2022-03-03,04
tablet,Xiaomi,Safari,434,395715,2022-01-03 14:00:00,en,USA,Facebook,Organic,page_view,475,630312,3270,155.0,6,1,91.89254663510728,2022-03-04,04
desktop,Other,Chrome,478,956927,2022-01-03 15:00:00,jp,Japan,Direct,CPC,add_to_cart,95,341986,4327,312.0,3,4,460.90354471453713,2022-03-05,04
tablet,Apple,Firefox,423,701830,2022-01-03 16:00:00,en,USA,Facebook,Organic,purchase,541,634249,545,229.0,6,3,443.8269451730971,2022-03-06,04
desktop,Other,Chrome,316,521310,2022-01-03 17:00:00,zh,France,Direct,CPC,purchase,24,259192,1262,204.0,8,2,198.94374799144651,2022-03-07,04
tablet,Other,Edge,394,361473,2022-01-03 18:00:00,fr,Taiwan,Direct,Social,add_to_cart,302,188978,9425,397.0,3,1,311.83008364656126,2022-03-08,04
desktop,Oppo,Chrome,227,741759,2022-01-03 19:00:00,en,Taiwan,Referral,Organic,add_to_cart,642,179248,4481,57.0,3,3,275.1340487064378,2022-03-09,04
desktop,Other,Edge,878,780350,2022-01-03 20:00:00,en,Japan,Google,Organic,purchase,331,320427,6739,42.0,3,2,218.12968419631153,2022-03-10,04
tablet,Apple,Firefox,581,534548,2022-01-03 21:00:00,en,France,Direct,Social,page_view,439,540331,4871,407.0,5,4,470.71942291156194,2022-03-11,04
tablet,Apple,Firefox,283,254160,2022-01-03 22:00:00,zh,Japan,Direct,Organic,purchase,888,140938,562,91.0,8,2,278.23523394176766,2022-03-12,04
tablet,Oppo,Firefox,558,930358,2022-01-03 23:00:00,en,USA,Facebook,Social,add_to_cart,462,126092,3455,495.0,8,1,22.560352586760228,2022-03-13,04
mobile,Samsung,Firefox,632,593028,2022-01-04 00:00:00,zh,Taiwan,Referral,Social,add_to_cart,707,619774,7546,15.0,6,3,34.31951775990869,2022-03-14,04
mobile,Apple,Edge,439,732654,2022-01-04 01:00:00,jp,Taiwan,Direct,CPC,purchase,791,304739,9068,336.0,3,2,471.2702335554797,2022-03-15,04
tablet,Samsung,Safari,460,921313,2022-01-04 02:00:00,zh,Taiwan,Google,Organic,add_to_cart,403,524019,4248,254.0,9,4,300.27935844407585,2022-03-16,04
tablet,Samsung,Chrome,663,251308,2022-01-04 03:00:00,en,France,Google,CPC,purchase,396,666912,3439,45.0,3,1,249.49375085927224,2022-03-17,04
mobile,Other,Safari,736,417791,2022-01-04 04:00:00,jp,USA,Direct,Organic,page_view,729,315705,4859,246.0,9,2,77.8967504468527,2022-03-18,04
desktop,Apple,Safari,966,498546,2022-01-04 05:00:00,fr,USA,Referral,Organic,page_view,501,136197,1802,84.0,5,3,362.0723390753814,2022-03-19,04
desktop,Samsung,Safari,350,432866,2022-01-04 06:00:00,en,Japan,Facebook,Social,add_to_cart,362,893878,7779,141.0,4,3,57.791772157796395,2022-03-20,04
mobile,Other,Firefox,975,342788,2022-01-04 07:00:00,zh,USA,Google,Organic,add_to_cart,407,208354,9881,425.0,8,2,170.43300864603376,2022-03-21,04
mobile,Other,Safari,78,713908,2022-01-04 08:00:00,fr,Japan,Referral,Organic,page_view,787,242323,1759,118.0,1,1,89.11681142341683,2022-03-22,04
mobile,Samsung,Firefox,555,598681,2022-01-04 09:00:00,fr,France,Google,Social,add_to_cart,819,252236,3674,178.0,2,3,91.92315151254725,2022-03-23,04
tablet,Oppo,Edge,446,102986,2022-01-04 10:00:00,en,Japan,Referral,Organic,purchase,815,956018,8731,321.0,3,3,405.7079407295909,2022-03-24,04
mobile,Apple,Safari,639,489039,2022-01-04 11:00:00,fr,France,Referral,Organic,add_to_cart,574,199236,2867,486.0,9,2,128.6045723212231,2022-03-25,04
tablet,Samsung,Chrome,198,263808,2022-01-04 12:00:00,en,Japan,Referral,CPC,page_view,638,694588,7010,243.0,2,2,36.12017204487289,2022-03-26,04
tablet,Samsung,Chrome,659,144971,2022-01-04 13:00:00,en,France,Direct,CPC,purchase,744,295118,5621,13.0,7,2,240.44362320225247,2022-03-27,04
mobile,Xiaomi,Chrome,235,972827,2022-01-04 14:00:00,fr,USA,Google,Social,purchase,273,130499,8638,353.0,1,2,393.34207406689615,2022-03-28,04
mobile,Oppo,Firefox,324,773963,2022-01-04 15:00:00,zh,France,Facebook,CPC,add_to_cart,269,212086,7197,181.0,9,1,24.039354056349126,2022-03-29,04
mobile,Samsung,Firefox,23,206787,2022-01-04 16:00:00,zh,France,Direct,Social,purchase,448,770044,7682,165.0,4,3,276.71442398028165,2022-03-30,04
mobile,Other,Chrome,582,313221,2022-01-04 17:00:00,jp,Taiwan,Direct,Organic,page_view,224,589350,6030,186.0,9,3,421.47537509310604,2022-03-31,04
desktop,Oppo,Safari,267,839343,2022-01-04 18:00:00,jp,Japan,Direct,Social,page_view,525,468219,9427,468.0,9,4,93.12622821315546,2022-04-01,04
tablet,Apple,Firefox,194,468530,2022-01-04 19:00:00,zh,Taiwan,Referral,Social,page_view,182,539931,9622,442.0,4,4,445.8609231267096,2022-04-02,04
desktop,Apple,Firefox,628,230264,2022-01-04 20:00:00,fr,Taiwan,Referral,CPC,add_to_cart,113,100762,9741,227.0,8,1,189.10685227655551,2022-04-03,04
desktop,Other,Firefox,688,149506,2022-01-04 21:00:00,jp,Japan,Direct,Organic,page_view,538,938904,6395,407.0,6,4,493.7085890655329,2022-04-04,04
tablet,Other,Safari,979,395148,2022-01-04 22:00:00,en,Taiwan,Facebook,CPC,add_to_cart,763,515389,4558,404.0,1,2,325.89253396118664,2022-04-05,04
tablet,Xiaomi,Edge,313,906885,2022-01-04 23:00:00,jp,USA,Direct,Organic,purchase,161,693033,1123,393.0,8,1,257.921729046357,2022-04-06,04
tablet,Samsung,Edge,1000,890333,2022-01-05 00:00:00,zh,USA,Google,Organic,purchase,430,317355,9548,450.0,5,2,112.61018119496853,2022-04-07,04
mobile,Oppo,Firefox,105,836548,2022-01-05 01:00:00,jp,France,Referral,Social,add_to_cart,146,717946,8936,279.0,1,1,243.50741362342487,2022-04-08,04
mobile,Apple,Firefox,435,834235,2022-01-05 02:00:00,en,Japan,Google,CPC,add_to_cart,866,114850,2206,46.0,5,1,301.5142228836244,2022-04-09,04
mobile,Xiaomi,Chrome,339,177213,2022-01-05 03:00:00,fr,France,Direct,CPC,add_to_cart,761,965105,7525,269.0,4,3,30.895523073305178,2022-04-10,04
desktop,Other,Safari,700,569887,2022-01-05 04:00:00,fr,France,Direct,Organic,page_view,605,237689,4380,494.0,8,1,454.88647712612254,2022-04-11,04
desktop,Xiaomi,Firefox,353,697489,2022-01-05 05:00:00,jp,USA,Direct,Organic,page_view,381,225841,8911,454.0,6,4,167.62235856651085,2022-04-12,04
tablet,Oppo,Chrome,510,307114,2022-01-05 06:00:00,en,Japan,Google,Social,add_to_cart,215,943140,416,181.0,9,1,490.42948100805313,2022-04-13,04
mobile,Apple,Firefox,647,542336,2022-01-05 07:00:00,en,USA,Facebook,Social,page_view,911,404748,2053,95.0,7,3,76.50852929537727,2022-04-14,04
tablet,Oppo,Safari,764,437072,2022-01-05 08:00:00,fr,Taiwan,Google,Social,add_to_cart,763,604528,8510,274.0,8,1,293.8761402500139,2022-04-15,04
mobile,Xiaomi,Chrome,686,759899,2022-01-05 09:00:00,en,Taiwan,Referral,CPC,purchase,162,570326,227,88.0,3,4,255.2553820643466,2022-04-16,04
desktop,Xiaomi,Safari,111,633054,2022-01-05 10:00:00,jp,France,Google,Organic,add_to_cart,196,758718,9212,268.0,6,3,35.59127771971724,2022-04-17,04
tablet,Samsung,Safari,41,828928,2022-01-05 11:00:00,jp,Japan,Facebook,Organic,add_to_cart,659,243292,4517,49.0,9,4,310.43528572051844,2022-04-18,04
tablet,Other,Chrome,248,487648,2022-01-05 12:00:00,zh,France,Google,Social,page_view,63,446227,8418,163.0,7,4,169.86914876979696,2022-04-19,04
tablet,Xiaomi,Firefox,324,805490,2022-01-05 13:00:00,fr,France,Referral,Organic,page_view,959,215819,1152,212.0,7,4,430.1423462373536,2022-04-20,04
mobile,Other,Safari,294,660677,2022-01-05 14:00:00,zh,France,Facebook,Organic,add_to_cart,462,340646,6255,417.0,2,4,286.264526545037,2022-04-21,04
mobile,Oppo,Safari,822,434158,2022-01-05 15:00:00,jp,France,Referral,Social,add_to_cart,673,916931,2558,298.0,3,1,226.9344805803358,2022-04-22,04
desktop,Apple,Chrome,184,911228,2022-01-05 16:00:00,en,Japan,Google,Social,purchase,626,982507,988,195.0,3,1,486.2917231653895,2022-04-23,04
mobile,Xiaomi,Edge,936,328705,2022-01-05 17:00:00,jp,USA,Referral,CPC,add_to_cart,833,629507,7070,340.0,3,4,435.32986114277514,2022-04-24,04
desktop,Other,Safari,547,153694,2022-01-05 18:00:00,en,Japan,Referral,Social,purchase,575,872021,2488,324.0,1,2,355.4169994217234,2022-04-25,04
desktop,Apple,Firefox,1000,573395,2022-01-05 19:00:00,fr,USA,Direct,CPC,purchase,902,142571,1538,178.0,3,1,20.598883083722004,2022-04-26,04
tablet,Oppo,Edge,732,907587,2022-01-05 20:00:00,fr,USA,Facebook,CPC,add_to_cart,806,555641,5868,248.0,4,2,28.746149049390308,2022-04-27,04
desktop,Samsung,Safari,270,691503,2022-01-05 21:00:00,en,USA,Google,Social,add_to_cart,627,965423,7481,101.0,3,1,52.05240312218073,2022-04-28,04
mobile,Xiaomi,Safari,761,978480,2022-01-05 22:00:00,jp,USA,Referral,Organic,purchase,339,312408,5647,71.0,7,2,440.2568101512698,2022-04-29,04
tablet,Other,Edge,820,653064,2022-01-05 23:00:00,zh,Taiwan,Google,Organic,page_view,108,940764,3794,396.0,3,4,115.2332209510916,2022-04-30,04
tablet,Oppo,Edge,59,785155,2022-01-06 00:00:00,jp,Taiwan,Facebook,CPC,add_to_cart,555,241302,2908,429.0,7,1,40.903818340970396,2022-05-01,04
tablet,Other,Firefox,672,761814,2022-01-06 01:00:00,en,France,Direct,CPC,page_view,375,582214,2338,202.0,7,4,415.9260632323238,2022-05-02,04
desktop,Oppo,Edge,861,239490,2022-01-06 02:00:00,jp,France,Referral,CPC,add_to_cart,98,276489,6613,48.0,2,4,445.63928695053403,2022-05-03,04
desktop,Other,Safari,412,286012,2022-01-06 03:00:00,zh,Taiwan,Facebook,CPC,purchase,865,140860,7118,488.0,7,1,376.1149439102739,2022-05-04,04
mobile,Apple,Edge,430,377765,2022-01-06 04:00:00,en,France,Google,Social,add_to_cart,192,167822,5787,433.0,9,2,282.02345869877473,2022-05-05,04
desktop,Oppo,Edge,836,143895,2022-01-06 05:00:00,fr,Taiwan,Google,CPC,purchase,905,482531,6895,13.0,2,2,445.6049553054673,2022-05-06,04
tablet,Apple,Edge,236,721000,2022-01-06 06:00:00,en,Taiwan,Referral,CPC,add_to_cart,686,154054,6246,320.0,7,1,343.9410661313852,2022-05-07,04
tablet,Apple,Firefox,98,561066,2022-01-06 07:00:00,en,France,Google,Organic,purchase,740,127061,9652,426.0,9,1,489.71620240746194,2022-05-08,04
desktop,Other,Safari,140,786155,2022-01-06 08:00:00,fr,Taiwan,Facebook,CPC,page_view,38,805198,7990,158.0,7,2,344.7433586116733,2022-05-09,04
desktop,Oppo,Safari,264,249491,2022-01-06 09:00:00,jp,USA,Direct,Social,purchase,342,898623,8166,327.0,8,1,412.10250916112693,2022-05-10,04
mobile,Samsung,Firefox,677,192509,2022-01-06 10:00:00,zh,France,Facebook,CPC,purchase,702,904490,6391,410.0,8,4,497.13218476624036,2022-05-11,04
desktop,Apple,Safari,823,515920,2022-01-06 11:00:00,zh,USA,Direct,CPC,page_view,988,831587,7993,194.0,9,3,37.93621613225007,2022-05-12,04
desktop,Oppo,Firefox,567,315129,2022-01-06 12:00:00,fr,Japan,Direct,CPC,add_to_cart,350,615428,1959,268.0,5,1,310.86899382803466,2022-05-13,04
tablet,Samsung,Chrome,906,434597,2022-01-06 13:00:00,zh,France,Referral,Social,add_to_cart,460,713704,3029,55.0,5,4,191.31624079371116,2022-05-14,04
desktop,Samsung,Edge,813,346730,2022-01-06 14:00:00,zh,Taiwan,Google,Organic,page_view,776,810928,4698,133.0,1,1,472.24829830107353,2022-05-15,04
tablet,Other,Firefox,289,277503,2022-01-06 15:00:00,fr,USA,Referral,Social,purchase,336,892849,2009,492.0,4,3,256.10912431684676,2022-05-16,04
tablet,Apple,Firefox,438,543982,2022-01-06 16:00:00,en,France,Referral,Social,page_view,783,714219,5580,435.0,1,3,381.1138286967123,2022-05-17,04
mobile,Xiaomi,Edge,861,786076,2022-01-06 17:00:00,fr,USA,Direct,Social,purchase,764,491311,8089,476.0,4,1,469.21625342974335,2022-05-18,04
desktop,Samsung,Safari,43,393281,2022-01-06 18:00:00,zh,France,Facebook,Social,page_view,195,152912,9040,403.0,3,1,295.3575777026427,2022-05-19,04
mobile,Oppo,Firefox,685,743987,2022-01-06 19:00:00,fr,France,Direct,Organic,purchase,587,784348,7815,398.0,1,4,279.1390434898889,2022-05-20,04
mobile,Xiaomi,Chrome,137,567546,2022-01-06 20:00:00,jp,Taiwan,Referral,Organic,purchase,340,184099,7156,196.0,6,2,412.58878886860015,2022-05-21,04
tablet,Xiaomi,Safari,482,937643,2022-01-06 21:00:00,jp,Taiwan,Direct,CPC,purchase,533,361322,8902,,3,1,446.6304046183452,2022-05-22,04
tablet,Apple,Firefox,451,194508,2022-01-06 22:00:00,en,Taiwan,Facebook,Organic,add_to_cart,317,153188,1060,383.0,1,2,110.97873465191991,2022-05-23,04
desktop,Samsung,Chrome,623,589246,2022-01-06 23:00:00,zh,France,Google,Organic,purchase,573,558204,7631,13.0,3,2,31.99767057393268,2022-05-24,04
mobile,Other,Chrome,477,481673,2022-01-07 00:00:00,fr,France,Referral,CPC,page_view,455,568986,3594,432.0,5,2,43.847132037762066,2022-05-25,04
desktop,Samsung,Chrome,845,356291,2022-01-07 01:00:00,en,Japan,Facebook,Social,page_view,701,530799,6499,429.0,7,2,287.165056204415,2022-05-26,04
tablet,Apple,Safari,232,603074,2022-01-07 02:00:00,zh,Taiwan,Direct,Organic,add_to_cart,977,730131,3542,372.0,7,1,181.26167478154002,2022-05-27,04
mobile,Samsung,Firefox,948,121356,2022-01-07 03:00:00,zh,Japan,Direct,Social,add_to_cart,258,888909,6029,299.0,5,1,329.39486022425075,2022-05-28,04
desktop,Oppo,Edge,908,565810,2022-01-07 04:00:00,en,USA,Google,CPC,purchase,973,101423,4930,125.0,6,4,470.2475973576936,2022-05-29,04
mobile,Oppo,Firefox,329,539249,2022-01-07 05:00:00,zh,Japan,Google,CPC,purchase,786,139937,5002,385.0,9,3,288.4486298761999,2022-05-30,04
desktop,Samsung,Safari,966,365521,2022-01-07 06:00:00,en,France,Direct,Social,purchase,417,536661,9104,5.0,7,1,307.06507947383665,2022-05-31,04
tablet,Other,Chrome,862,659798,2022-01-07 07:00:00,jp,Taiwan,Google,Social,add_to_cart,946,973968,1343,471.0,4,4,232.56760983954132,2022-06-01,04
desktop,Apple,Firefox,45,484000,2022-01-07 08:00:00,fr,Japan,Direct,Organic,page_view,690,326111,1578,16.0,3,3,244.24844216096042,2022-06-02,04
tablet,Samsung,Edge,177,519451,2022-01-07 09:00:00,fr,Japan,Google,CPC,purchase,943,334697,2288,53.0,7,1,401.4048325866626,2022-06-03,04
mobile,Oppo,Edge,432,251301,2022-01-07 10:00:00,zh,USA,Google,Social,page_view,965,127796,8211,434.0,3,4,80.2246301098749,2022-06-04,04
desktop,Xiaomi,Firefox,757,841945,2022-01-07 11:00:00,en,Japan,Google,Social,page_view,64,378378,125,429.0,2,2,43.974403815238745,2022-06-05,04
mobile,Oppo,Safari,183,778869,2022-01-07 12:00:00,zh,Taiwan,Direct,Social,add_to_cart,810,216950,6749,150.0,8,1,48.726871647301564,2022-06-06,04
tablet,Apple,Edge,810,941943,2022-01-07 13:00:00,zh,USA,Facebook,Organic,purchase,222,301438,4561,181.0,8,3,246.98802372472326,2022-06-07,04
mobile,Xiaomi,Firefox,229,236998,2022-01-07 14:00:00,en,France,Facebook,CPC,page_view,155,549897,7220,233.0,1,1,360.1554905918118,2022-06-08,04
mobile,Oppo,Edge,727,348097,2022-01-07 15:00:00,jp,France,Direct,Organic,page_view,132,853070,4215,296.0,8,4,77.27195411815019,2022-06-09,04
desktop,Oppo,Safari,331,580571,2022-01-07 16:00:00,fr,Taiwan,Facebook,CPC,page_view,409,957631,1488,43.0,1,1,477.38622844495006,2022-06-10,04
desktop,Samsung,Chrome,653,882556,2022-01-07 17:00:00,jp,Taiwan,Referral,Organic,page_view,212,977870,2567,114.0,5,3,214.94569740364594,2022-06-11,04
desktop,Apple,Firefox,367,205068,2022-01-07 18:00:00,jp,Taiwan,Google,CPC,purchase,441,261379,255,438.0,3,1,442.3879277913975,2022-06-12,04
tablet,Other,Firefox,569,705505,2022-01-07 19:00:00,jp,Japan,Referral,Social,page_view,997,534699,3177,432.0,7,2,44.17330316758659,2022-06-13,04
desktop,Other,Safari,188,924969,2022-01-07 20:00:00,en,Taiwan,Facebook,Organic,page_view,137,329920,8909,97.0,5,1,490.6370153505087,2022-06-14,04
