device_category,device_mobile_brand_name,device_browser,customer_id,user_pseudo_id,event_timestamp,device_language,country,source,medium,event_name,ga_session_number,ga_session_id,item_id,transaction_id,total_item_quantity,unique_items,purchase_revenue,partition_date,partition_month
tablet,Other,Firefox,101,646595,2022-01-01 16:00:00,fr,Taiwan,Facebook,Social,purchase,982,965329,1452,455.0,4,2,490.68759064166846,2022-01-17,08
mobile,Oppo,Safari,629,133825,2022-01-01 17:00:00,jp,Japan,Google,Social,page_view,435,497850,1571,424.0,9,1,233.7843566538915,2022-01-18,08
desktop,Xiaomi,Firefox,302,542585,2022-01-01 18:00:00,en,France,Direct,Social,purchase,639,174689,190,13.0,8,3,334.49338918665694,2022-01-19,08
mobile,Apple,Edge,142,819201,2022-01-01 19:00:00,zh,Taiwan,Referral,Organic,purchase,34,420186,7347,464.0,5,1,69.09188338721515,2022-01-20,08
tablet,Samsung,Firefox,128,825698,2022-01-01 20:00:00,fr,USA,Referral,CPC,page_view,193,335923,8747,201.0,1,1,213.7164658112614,2022-01-21,08
mobile,Apple,Edge,139,378220,2022-01-01 21:00:00,fr,France,Direct,Organic,purchase,417,394518,448,407.0,1,4,245.8993622158572,2022-01-22,08
mobile,Other,Firefox,412,648647,2022-01-01 22:00:00,jp,USA,Direct,Organic,add_to_cart,487,327308,6386,138.0,8,3,322.83657900487344,2022-01-23,08
tablet,Samsung,Chrome,202,686561,2022-01-01 23:00:00,zh,Taiwan,Direct,Organic,add_to_cart,117,408735,8579,30.0,8,3,481.4201017564982,2022-01-24,08
tablet,Oppo,Firefox,217,677412,2022-01-02 00:00:00,fr,France,Google,CPC,purchase,18,913980,2762,268.0,3,2,119.350696029384,2022-01-25,08
tablet,Other,Edge,443,431507,2022-01-02 01:00:00,fr,Taiwan,Referral,CPC,purchase,600,828702,6,387.0,3,3,411.28133526603506,2022-01-26,08
tablet,Other,Edge,98,454159,2022-01-02 02:00:00,fr,Japan,Google,CPC,purchase,119,183172,8515,48.0,5,4,167.40291433739003,2022-01-27,08
mobile,Samsung,Edge,704,616279,2022-01-02 03:00:00,fr,France,Google,CPC,page_view,702,604846,7356,234.0,8,1,355.8359281332136,2022-01-28,08
mobile,Oppo,Safari,944,263283,2022-01-02 04:00:00,jp,USA,Facebook,Social,page_view,791,762043,7580,436.0,9,2,264.5174880193499,2022-01-29,08
tablet,Apple,Firefox,726,528124,2022-01-02 05:00:00,zh,USA,Facebook,Social,purchase,273,992855,8163,90.0,4,1,21.478601008613023,2022-01-30,08
desktop,Apple,Safari,688,995369,2022-01-02 06:00:00,fr,USA,Referral,Organic,purchase,990,649855,7130,213.0,3,2,457.9025417926274,2022-01-31,08
tablet,Samsung,Firefox,965,649646,2022-01-02 07:00:00,en,USA,Direct,Social,add_to_cart,148,624927,6504,159.0,8,3,347.49273500411255,2022-02-01,08
tablet,Xiaomi,Chrome,25,674913,2022-01-02 08:00:00,fr,France,Google,Organic,page_view,517,552899,6833,248.0,2,3,123.91135354244135,2022-02-02,08
mobile,Samsung,Edge,851,500616,2022-01-02 09:00:00,jp,USA,Referral,CPC,purchase,465,144146,1954,128.0,7,2,156.59178979415714,2022-02-03,08
mobile,Samsung,Firefox,412,781633,2022-01-02 10:00:00,zh,USA,Google,Social,purchase,932,964423,1980,48.0,4,4,355.60110894520665,2022-02-04,08
mobile,Samsung,Edge,530,134690,2022-01-02 11:00:00,fr,USA,Referral,Organic,purchase,509,461637,6889,215.0,6,2,273.5250996419032,2022-02-05,08
tablet,Other,Firefox,904,246835,2022-01-02 12:00:00,en,France,Facebook,Social,page_view,632,603238,5950,135.0,3,2,356.65644669952627,2022-02-06,08
desktop,Xiaomi,Firefox,878,595942,2022-01-02 13:00:00,fr,Taiwan,Direct,Social,purchase,402,741522,164,230.0,7,4,430.55987741110704,2022-02-07,08
desktop,Xiaomi,Chrome,519,779740,2022-01-02 14:00:00,jp,USA,Referral,CPC,add_to_cart,257,242508,8250,224.0,2,1,290.0609104097078,2022-02-08,08
tablet,Samsung,Firefox,849,997449,2022-01-02 15:00:00,zh,USA,Facebook,CPC,purchase,530,795732,2566,34.0,4,4,386.9119744429235,2022-02-09,08
desktop,Oppo,Edge,730,825766,2022-01-02 16:00:00,fr,USA,Facebook,Social,page_view,623,854402,9217,479.0,7,2,99.00828430549642,2022-02-10,08
mobile,Apple,Chrome,346,693372,2022-01-02 17:00:00,en,Japan,Facebook,Organic,page_view,707,726794,1809,336.0,4,4,150.78005456579842,2022-02-11,08
mobile,Oppo,Firefox,328,328764,2022-01-02 18:00:00,fr,USA,Direct,Organic,add_to_cart,727,673366,636,498.0,3,1,367.7904456014842,2022-02-12,08
tablet,Samsung,Edge,650,769131,2022-01-02 19:00:00,en,Taiwan,Direct,Organic,add_to_cart,492,971586,606,72.0,5,3,464.11753082950503,2022-02-13,08
tablet,Xiaomi,Chrome,148,460700,2022-01-02 20:00:00,en,USA,Google,CPC,add_to_cart,143,767012,106,162.0,2,1,102.80694322757105,2022-02-14,08
desktop,Apple,Safari,900,189666,2022-01-02 21:00:00,en,France,Google,Social,purchase,222,575514,5069,235.0,5,1,461.5336105194527,2022-02-15,08
mobile,Other,Safari,616,269320,2022-01-02 22:00:00,en,USA,Facebook,CPC,page_view,109,372454,6705,327.0,4,4,493.9384152745102,2022-02-16,08
desktop,Xiaomi,Chrome,561,854210,2022-01-02 23:00:00,en,Japan,Facebook,CPC,purchase,800,311671,4546,75.0,7,3,240.65477314249216,2022-02-17,08
tablet,Apple,Safari,434,300723,2022-01-03 00:00:00,fr,Taiwan,Referral,Social,add_to_cart,609,516186,1944,490.0,5,4,215.84017457342023,2022-02-18,08
desktop,Xiaomi,Chrome,530,899405,2022-01-03 01:00:00,en,Taiwan,Facebook,Organic,purchase,21,885016,6375,454.0,6,3,378.36956356458415,2022-02-19,08
mobile,Xiaomi,Edge,745,311593,2022-01-03 02:00:00,fr,USA,Referral,Organic,purchase,694,656558,4379,197.0,9,2,443.5995628208528,2022-02-20,08
mobile,Samsung,Edge,415,370751,2022-01-03 03:00:00,zh,Taiwan,Facebook,Organic,purchase,887,744885,7333,253.0,2,4,419.27115508806963,2022-02-21,08
tablet,Other,Firefox,801,179430,2022-01-03 04:00:00,en,Japan,Facebook,CPC,add_to_cart,985,892323,4175,142.0,2,3,381.47616388529445,2022-02-22,08
mobile,Xiaomi,Firefox,793,766048,2022-01-03 05:00:00,fr,Taiwan,Google,Organic,purchase,622,851012,8864,153.0,3,3,66.02201623221904,2022-02-23,08
tablet,Oppo,Edge,614,203577,2022-01-03 06:00:00,zh,France,Referral,CPC,page_view,720,523576,399,445.0,3,3,83.98247709683721,2022-02-24,08
desktop,Other,Edge,443,748091,2022-01-03 07:00:00,fr,Taiwan,Google,Organic,page_view,839,504678,1211,380.0,1,1,37.829780285270644,2022-02-25,08
mobile,Oppo,Chrome,1000,688406,2022-01-03 08:00:00,en,USA,Referral,CPC,add_to_cart,674,406412,9715,254.0,5,1,197.57451589637816,2022-02-26,08
tablet,Xiaomi,Safari,757,164389,2022-01-03 09:00:00,fr,France,Google,CPC,add_to_cart,47,761945,3743,76.0,9,4,155.77608474846068,2022-02-27,08
tablet,Other,Chrome,306,406975,2022-01-03 10:00:00,en,USA,Facebook,Social,page_view,508,559921,8467,127.0,5,3,444.42953789298116,2022-02-28,08
tablet,Samsung,Safari,505,297276,2022-01-03 11:00:00,zh,Taiwan,Direct,Social,purchase,119,590619,114,467.0,9,3,438.5128769321172,2022-03-01,08
desktop,Xiaomi,Chrome,353,655719,2022-01-03 12:00:00,zh,USA,Facebook,CPC,purchase,5,654043,8137,93.0,1,3,253.75159003184694,2022-03-02,08
mobile,Xiaomi,Safari,342,934495,2022-01-03 13:00:00,fr,France,Direct,CPC,purchase,371,324136,4184,426.0,6,3,251.96652622525195,2022-03-03,08
mobile,Apple,Safari,246,717270,2022-01-03 14:00:00,fr,Taiwan,Facebook,CPC,add_to_cart,969,934850,271,473.0,5,3,394.623146482408,2022-03-04,08
mobile,Other,Edge,987,254044,2022-01-03 15:00:00,fr,Japan,Google,CPC,add_to_cart,131,777451,4591,154.0,7,2,263.3317463873714,2022-03-05,08
mobile,Samsung,Edge,607,699056,2022-01-03 16:00:00,fr,USA,Referral,CPC,add_to_cart,461,728341,6786,457.0,4,1,177.93926912203787,2022-03-06,08
tablet,Other,Safari,388,877370,2022-01-03 17:00:00,jp,France,Referral,CPC,add_to_cart,90,973103,3505,494.0,4,3,396.73468676605773,2022-03-07,08
tablet,Apple,Edge,710,747500,2022-01-03 18:00:00,fr,USA,Facebook,CPC,add_to_cart,855,642728,8086,346.0,8,4,154.075315120639,2022-03-08,08
mobile,Other,Safari,321,432910,2022-01-03 19:00:00,en,Japan,Direct,Organic,page_view,727,894852,5361,169.0,1,2,427.4033710501039,2022-03-09,08
desktop,Xiaomi,Chrome,283,601443,2022-01-03 20:00:00,en,Japan,Facebook,CPC,page_view,553,366303,7168,317.0,8,2,380.23522892363417,2022-03-10,08
mobile,Other,Safari,500,967929,2022-01-03 21:00:00,zh,USA,Facebook,Organic,purchase,528,903757,9034,471.0,8,1,130.81595986740325,2022-03-11,08
tablet,Samsung,Firefox,497,491577,2022-01-03 22:00:00,en,Japan,Facebook,Organic,add_to_cart,355,984704,6375,287.0,7,4,153.81401878993097,2022-03-12,08
tablet,Oppo,Edge,365,889910,2022-01-03 23:00:00,jp,USA,Referral,Social,add_to_cart,363,775382,5902,137.0,1,1,89.51624621965523,2022-03-13,08
mobile,Xiaomi,Edge,657,565228,2022-01-04 00:00:00,jp,USA,Direct,Social,add_to_cart,445,931835,7947,2.0,8,2,179.36969617153724,2022-03-14,08
tablet,Oppo,Firefox,749,615312,2022-01-04 01:00:00,en,Japan,Facebook,CPC,page_view,86,967729,6086,11.0,4,4,33.581879089317155,2022-03-15,08
desktop,Oppo,Firefox,914,946461,2022-01-04 02:00:00,jp,Taiwan,Google,CPC,page_view,955,923035,2510,354.0,5,2,106.06479573852911,2022-03-16,08
desktop,Samsung,Firefox,219,658056,2022-01-04 03:00:00,en,Taiwan,Facebook,Social,add_to_cart,514,168590,8056,493.0,3,3,186.75589354367165,2022-03-17,08
tablet,Oppo,Firefox,80,161495,2022-01-04 04:00:00,jp,France,Referral,Social,purchase,815,343051,46,1.0,7,4,209.74945586837592,2022-03-18,08
desktop,Oppo,Firefox,379,185113,2022-01-04 05:00:00,fr,Japan,Google,CPC,add_to_cart,540,724935,9401,376.0,2,3,128.72180744959368,2022-03-19,08
desktop,Oppo,Safari,848,375417,2022-01-04 06:00:00,jp,France,Google,Social,page_view,941,571545,5000,130.0,5,3,254.32424077054537,2022-03-20,08
tablet,Xiaomi,Firefox,782,439329,2022-01-04 07:00:00,zh,USA,Google,Organic,add_to_cart,437,849222,6033,448.0,7,2,14.110851516016927,2022-03-21,08
mobile,Samsung,Edge,712,606451,2022-01-04 08:00:00,zh,France,Google,Organic,purchase,87,535955,2896,235.0,5,1,495.27621505620584,2022-03-22,08
mobile,Samsung,Safari,565,480258,2022-01-04 09:00:00,jp,USA,Facebook,Organic,page_view,538,181350,505,54.0,7,1,258.9291356010351,2022-03-23,08
desktop,Other,Safari,254,812261,2022-01-04 10:00:00,zh,USA,Facebook,CPC,page_view,562,103084,7830,129.0,1,1,498.8753519933624,2022-03-24,08
tablet,Xiaomi,Chrome,716,982030,2022-01-04 11:00:00,en,USA,Direct,CPC,page_view,318,339237,794,267.0,4,4,291.61924185884703,2022-03-25,08
desktop,Xiaomi,Chrome,776,510393,2022-01-04 12:00:00,zh,Japan,Facebook,Social,page_view,203,193061,617,472.0,2,1,302.8322264310249,2022-03-26,08
desktop,Apple,Safari,217,261941,2022-01-04 13:00:00,jp,France,Direct,Social,purchase,817,929713,4773,283.0,3,1,476.6061944852728,2022-03-27,08
desktop,Apple,Chrome,435,177239,2022-01-04 14:00:00,jp,Japan,Referral,Social,purchase,623,258700,5545,144.0,7,1,13.040709247377448,2022-03-28,08
tablet,Samsung,Edge,694,263972,2022-01-04 15:00:00,jp,USA,Facebook,Organic,page_view,807,169336,3493,46.0,9,1,307.54687655307407,2022-03-29,08
tablet,Oppo,Firefox,65,592026,2022-01-04 16:00:00,zh,USA,Facebook,CPC,add_to_cart,666,708217,4640,471.0,6,1,444.4981597597477,2022-03-30,08
mobile,Apple,Chrome,660,881833,2022-01-04 17:00:00,fr,Japan,Google,Organic,page_view,339,283523,2963,110.0,8,3,441.8484249016347,2022-03-31,08
tablet,Oppo,Firefox,250,527589,2022-01-04 18:00:00,fr,Japan,Referral,Organic,page_view,493,527567,7323,423.0,3,1,454.77994582139786,2022-04-01,08
desktop,Samsung,Edge,336,723129,2022-01-04 19:00:00,en,Taiwan,Referral,Organic,purchase,501,516239,8268,139.0,9,2,367.1439921063763,2022-04-02,08
desktop,Oppo,Firefox,593,500560,2022-01-04 20:00:00,en,USA,Google,Organic,page_view,580,384290,1822,146.0,3,4,87.52807942182861,2022-04-03,08
desktop,Other,Edge,131,152411,2022-01-04 21:00:00,zh,France,Facebook,Social,add_to_cart,227,474054,199,177.0,6,3,11.691598264154596,2022-04-04,08
desktop,Samsung,Firefox,614,815609,2022-01-04 22:00:00,zh,Taiwan,Referral,CPC,add_to_cart,725,675128,6127,137.0,2,3,490.2351284065266,2022-04-05,08
desktop,Xiaomi,Safari,875,743279,2022-01-04 23:00:00,fr,France,Direct,Organic,add_to_cart,514,815677,5486,233.0,6,3,417.34679662295235,2022-04-06,08
desktop,Samsung,Chrome,600,828652,2022-01-05 00:00:00,fr,Japan,Direct,Social,add_to_cart,216,237709,6848,499.0,7,2,263.3826136114906,2022-04-07,08
desktop,Samsung,Edge,232,906462,2022-01-05 01:00:00,zh,France,Referral,Organic,add_to_cart,219,818175,6136,423.0,2,2,447.8466880098423,2022-04-08,08
mobile,Other,Edge,350,481375,2022-01-05 02:00:00,jp,France,Google,Social,add_to_cart,802,308733,9296,465.0,9,1,200.28855234566558,2022-04-09,08
tablet,Xiaomi,Firefox,899,106512,2022-01-05 03:00:00,jp,France,Google,CPC,add_to_cart,26,469666,8072,183.0,8,1,234.24406449079237,2022-04-10,08
desktop,Other,Safari,13,489750,2022-01-05 04:00:00,fr,France,Google,Social,page_view,808,179054,5813,370.0,3,4,124.50061222526145,2022-04-11,08
tablet,Other,Safari,578,434421,2022-01-05 05:00:00,jp,France,Google,Social,purchase,833,392966,6491,63.0,3,1,61.88963065239386,2022-04-12,08
desktop,Samsung,Chrome,144,248782,2022-01-05 06:00:00,en,USA,Direct,CPC,add_to_cart,617,946046,8102,249.0,6,4,54.11159356574025,2022-04-13,08
tablet,Other,Edge,716,294260,2022-01-05 07:00:00,en,Taiwan,Facebook,Organic,page_view,586,558021,8133,114.0,4,1,401.42553836892273,2022-04-14,08
mobile,Oppo,Firefox,133,174767,2022-01-05 08:00:00,en,Taiwan,Facebook,Social,add_to_cart,22,877172,8592,257.0,5,3,312.13804378615464,2022-04-15,08
mobile,Other,Edge,468,172566,2022-01-05 09:00:00,zh,Taiwan,Google,Organic,add_to_cart,405,273274,4115,11.0,9,2,442.9507926745548,2022-04-16,08
tablet,Oppo,Edge,911,663302,2022-01-05 10:00:00,fr,USA,Referral,Social,purchase,492,152814,7146,18.0,3,2,66.92213417914286,2022-04-17,08
tablet,Other,Firefox,462,523337,2022-01-05 11:00:00,jp,Japan,Direct,Social,page_view,777,546121,7432,73.0,8,3,235.5143851306364,2022-04-18,08
desktop,Other,Safari,583,619637,2022-01-05 12:00:00,en,Taiwan,Facebook,Social,page_view,731,436566,4451,315.0,3,1,494.27171603693773,2022-04-19,08
mobile,Apple,Edge,389,292962,2022-01-05 13:00:00,en,Taiwan,Google,Organic,purchase,574,893559,3488,61.0,4,1,7.64867254413412,2022-04-20,08
tablet,Apple,Chrome,573,871294,2022-01-05 14:00:00,zh,Taiwan,Facebook,CPC,add_to_cart,922,694716,7329,389.0,2,4,258.64041107566925,2022-04-21,08
tablet,Apple,Firefox,529,634097,2022-01-05 15:00:00,zh,USA,Google,CPC,page_view,200,621252,5219,181.0,1,2,442.4542867839708,2022-04-22,08
desktop,Oppo,Safari,827,642431,2022-01-05 16:00:00,zh,France,Referral,CPC,purchase,452,541548,8228,119.0,8,1,271.291817678447,2022-04-23,08
desktop,Xiaomi,Edge,846,169842,2022-01-05 17:00:00,fr,Taiwan,Facebook,Organic,purchase,428,323122,1650,108.0,5,4,311.4644031867385,2022-04-24,08
mobile,Xiaomi,Edge,127,850032,2022-01-05 18:00:00,en,Japan,Direct,Organic,purchase,195,365990,4516,91.0,5,4,393.8013755122313,2022-04-25,08
desktop,Other,Safari,479,588728,2022-01-05 19:00:00,fr,France,Facebook,Social,add_to_cart,93,144955,8950,84.0,1,2,292.5156485782939,2022-04-26,08
desktop,Xiaomi,Chrome,831,271729,2022-01-05 20:00:00,zh,France,Facebook,CPC,page_view,251,731585,2724,202.0,5,3,172.4564630214556,2022-04-27,08
mobile,Xiaomi,Safari,411,461169,2022-01-05 21:00:00,en,France,Facebook,CPC,add_to_cart,998,231418,7393,296.0,8,4,105.59032482495249,2022-04-28,08
tablet,Xiaomi,Firefox,758,949574,2022-01-05 22:00:00,jp,USA,Google,Organic,purchase,208,489033,7709,402.0,3,4,77.55582703007909,2022-04-29,08
mobile,Apple,Edge,965,697503,2022-01-05 23:00:00,zh,France,Google,Organic,page_view,114,864587,7732,392.0,3,2,225.90120743513143,2022-04-30,08
tablet,Other,Firefox,619,657687,2022-01-06 00:00:00,zh,Japan,Direct,Social,purchase,97,209630,5228,44.0,7,4,86.90459691244163,2022-05-01,08
desktop,Other,Chrome,934,329090,2022-01-06 01:00:00,zh,Taiwan,Direct,Social,page_view,662,100758,6095,31.0,7,1,353.5053452769619,2022-05-02,08
desktop,Samsung,Safari,916,895722,2022-01-06 02:00:00,fr,Japan,Referral,Organic,page_view,538,740607,7304,30.0,8,1,347.6745372629397,2022-05-03,08
tablet,Xiaomi,Firefox,400,816410,2022-01-06 03:00:00,fr,Japan,Referral,Social,add_to_cart,750,545116,3718,434.0,8,2,201.20085366593952,2022-05-04,08
mobile,Samsung,Safari,996,594578,2022-01-06 04:00:00,en,Japan,Google,Social,page_view,413,228395,4653,316.0,9,1,333.1608846203992,2022-05-05,08
mobile,Samsung,Safari,548,916751,2022-01-06 05:00:00,en,Taiwan,Referral,Social,purchase,73,503494,8503,367.0,9,1,44.4505220407305,2022-05-06,08
tablet,Xiaomi,Firefox,437,858041,2022-01-06 06:00:00,fr,France,Facebook,Social,purchase,821,774836,8860,156.0,1,4,297.5772195416126,2022-05-07,08
mobile,Samsung,Safari,460,317591,2022-01-06 07:00:00,fr,Japan,Direct,Social,purchase,966,186060,7847,50.0,5,4,341.4519967500576,2022-05-08,08
mobile,Samsung,Safari,580,292499,2022-01-06 08:00:00,en,Taiwan,Facebook,Organic,page_view,77,443203,3048,343.0,5,1,476.7235167036217,2022-05-09,08
mobile,Other,Safari,65,746244,2022-01-06 09:00:00,jp,Taiwan,Direct,CPC,purchase,98,606248,4559,321.0,1,2,29.475484722118257,2022-05-10,08
mobile,Oppo,Safari,110,682024,2022-01-06 10:00:00,zh,Japan,Direct,CPC,page_view,485,899916,5264,405.0,5,3,186.69055723636953,2022-05-11,08
mobile,Samsung,Firefox,295,388732,2022-01-06 11:00:00,fr,Taiwan,Google,CPC,add_to_cart,210,908007,7126,105.0,2,2,241.19826365695872,2022-05-12,08
mobile,Samsung,Edge,363,454542,2022-01-06 12:00:00,jp,Taiwan,Referral,Social,purchase,986,729644,9771,299.0,6,1,451.14215993660923,2022-05-13,08
tablet,Oppo,Chrome,317,443258,2022-01-06 13:00:00,jp,Japan,Facebook,Social,page_view,921,937561,4574,162.0,9,1,359.5597846624466,2022-05-14,08
tablet,Other,Firefox,986,318515,2022-01-06 14:00:00,fr,USA,Direct,CPC,purchase,436,226735,967,145.0,4,1,422.26285216244924,2022-05-15,08
tablet,Apple,Firefox,928,546692,2022-01-06 15:00:00,fr,USA,Google,Organic,add_to_cart,342,684290,6455,124.0,6,3,184.81327157026664,2022-05-16,08
tablet,Apple,Edge,941,981714,2022-01-06 16:00:00,zh,France,Facebook,CPC,add_to_cart,437,289315,8255,195.0,4,4,247.29417168988348,2022-05-17,08
desktop,Oppo,Firefox,616,929714,2022-01-06 17:00:00,en,Taiwan,Google,CPC,purchase,871,536563,1574,178.0,8,1,152.0453414224533,2022-05-18,08
desktop,Oppo,Safari,485,377264,2022-01-06 18:00:00,jp,Japan,Referral,CPC,purchase,574,418345,1337,250.0,2,2,41.24081735455987,2022-05-19,08
tablet,Apple,Chrome,184,890531,2022-01-06 19:00:00,zh,USA,Google,Organic,add_to_cart,569,759165,918,238.0,6,3,22.595417355789,2022-05-20,08
mobile,Other,Firefox,644,490933,2022-01-06 20:00:00,en,France,Facebook,Social,page_view,990,421155,4515,93.0,9,1,419.16434532988103,2022-05-21,08
tablet,Apple,Edge,42,886500,2022-01-06 21:00:00,en,USA,Referral,Organic,add_to_cart,944,251072,7397,267.0,9,3,30.063050053013377,2022-05-22,08
tablet,Oppo,Safari,227,705009,2022-01-06 22:00:00,zh,France,Google,Organic,page_view,490,404342,698,322.0,6,1,398.20264053450137,2022-05-23,08
tablet,Oppo,Chrome,582,992700,2022-01-06 23:00:00,jp,Taiwan,Facebook,CPC,add_to_cart,752,306257,1466,284.0,1,4,133.45662544283556,2022-05-24,08
desktop,Samsung,Chrome,13,186579,2022-01-07 00:00:00,fr,Taiwan,Facebook,Social,page_view,31,830432,2700,72.0,9,2,75.78907361355421,2022-05-25,08
desktop,Other,Chrome,812,568171,2022-01-07 01:00:00,zh,France,Google,Organic,purchase,643,230491,3208,192.0,3,4,20.693477415325763,2022-05-26,08
tablet,Samsung,Firefox,156,513168,2022-01-07 02:00:00,zh,Japan,Google,CPC,page_view,646,465434,8111,65.0,8,1,214.20249410394018,2022-05-27,08
mobile,Samsung,Chrome,543,467632,2022-01-07 03:00:00,jp,USA,Direct,CPC,purchase,450,334193,4119,331.0,8,3,83.30978647975262,2022-05-28,08
desktop,Xiaomi,Edge,469,663097,2022-01-07 04:00:00,zh,USA,Facebook,Social,purchase,206,408620,7254,423.0,9,1,476.72020927257154,2022-05-29,08
mobile,Xiaomi,Edge,525,874821,2022-01-07 05:00:00,jp,Taiwan,Facebook,CPC,page_view,583,905262,9754,119.0,7,2,175.2691182401081,2022-05-30,08
tablet,Other,Edge,431,288522,2022-01-07 06:00:00,zh,Japan,Google,Social,page_view,751,210123,163,55.0,4,2,73.182028055635,2022-05-31,08
mobile,Samsung,Chrome,202,814346,2022-01-07 07:00:00,zh,USA,Facebook,CPC,add_to_cart,591,413682,2968,165.0,6,3,408.9958967651288,2022-06-01,08
mobile,Xiaomi,Safari,627,215129,2022-01-07 08:00:00,zh,France,Direct,CPC,purchase,537,200843,3417,54.0,9,2,466.3235500612461,2022-06-02,08
tablet,Xiaomi,Chrome,980,744202,2022-01-07 09:00:00,jp,USA,Google,CPC,add_to_cart,863,620814,4362,,8,2,352.2585859794867,2022-06-03,08
mobile,Other,Chrome,593,184134,2022-01-07 10:00:00,jp,Japan,Referral,CPC,purchase,167,143645,9282,41.0,4,1,36.52807250113672,2022-06-04,08
mobile,Apple,Edge,425,856692,2022-01-07 11:00:00,zh,Taiwan,Facebook,Social,purchase,475,985095,83,59.0,9,4,294.3709271909899,2022-06-05,08
tablet,Xiaomi,Chrome,388,542485,2022-01-07 12:00:00,jp,France,Referral,CPC,purchase,508,565207,7774,119.0,2,4,414.00452708762293,2022-06-06,08
desktop,Other,Firefox,126,771553,2022-01-07 13:00:00,en,USA,Facebook,Social,purchase,536,474659,6060,142.0,8,4,393.3148603059704,2022-06-07,08
desktop,Xiaomi,Safari,49,873368,2022-01-07 14:00:00,jp,Japan,Referral,Organic,purchase,992,510242,283,233.0,9,2,340.3366330496524,2022-06-08,08
desktop,Apple,Edge,53,773543,2022-01-07 15:00:00,fr,Taiwan,Direct,Organic,purchase,703,653931,7618,44.0,4,1,203.68217300287162,2022-06-09,08
tablet,Apple,Firefox,927,943816,2022-01-07 16:00:00,jp,USA,Google,Organic,page_view,58,852963,5487,363.0,9,2,371.5592045286074,2022-06-10,08
desktop,Oppo,Chrome,562,945813,2022-01-07 17:00:00,en,France,Facebook,Organic,add_to_cart,532,547749,8049,238.0,6,1,360.74508251815956,2022-06-11,08
desktop,Apple,Firefox,836,727030,2022-01-07 18:00:00,fr,France,Referral,CPC,purchase,991,940098,1586,466.0,7,4,41.78564558069826,2022-06-12,08
mobile,Apple,Firefox,970,359204,2022-01-07 19:00:00,jp,USA,Facebook,Organic,add_to_cart,867,978628,9799,122.0,1,3,301.5857617469731,2022-06-13,08
desktop,Oppo,Edge,519,478175,2022-01-07 20:00:00,jp,France,Google,Social,purchase,978,388276,9651,441.0,7,3,125.76902362361336,2022-06-14,08
