device_category,device_mobile_brand_name,device_browser,customer_id,user_pseudo_id,event_timestamp,device_language,country,source,medium,event_name,ga_session_number,ga_session_id,item_id,transaction_id,total_item_quantity,unique_items,purchase_revenue,partition_date,partition_month
desktop,Other,Safari,400,706271,2022-01-02 17:00:00,zh,Japan,Referral,Social,purchase,898,226740,6157,255.0,5,3,359.9128380940101,2022-02-11,07
tablet,Apple,Firefox,498,817041,2022-01-02 18:00:00,fr,USA,Direct,CPC,page_view,180,669305,5693,262.0,8,1,41.37798737587075,2022-02-12,07
mobile,Xiaomi,Edge,864,511203,2022-01-02 19:00:00,fr,France,Direct,Organic,add_to_cart,982,187037,9885,224.0,6,1,31.267462183585362,2022-02-13,07
tablet,Apple,Firefox,666,649948,2022-01-02 20:00:00,zh,France,Direct,CPC,add_to_cart,86,560137,6886,496.0,5,1,473.92205813226417,2022-02-14,07
desktop,Apple,Safari,391,542798,2022-01-02 21:00:00,zh,Taiwan,Referral,Organic,add_to_cart,768,247016,101,160.0,3,1,454.65672829916787,2022-02-15,07
mobile,Oppo,Firefox,101,805474,2022-01-02 22:00:00,jp,France,Facebook,Organic,page_view,489,713859,9971,191.0,2,4,340.8027346467138,2022-02-16,07
mobile,Xiaomi,Chrome,767,323774,2022-01-02 23:00:00,zh,Taiwan,Direct,Organic,purchase,828,749553,5659,232.0,6,3,488.50509606094533,2022-02-17,07
mobile,Apple,Safari,483,888848,2022-01-03 00:00:00,en,Japan,Direct,Social,page_view,636,579721,2541,285.0,2,3,197.43130349858495,2022-02-18,07
mobile,Samsung,Safari,142,489336,2022-01-03 01:00:00,en,Taiwan,Facebook,Organic,page_view,164,585810,3883,405.0,6,2,137.82387708519497,2022-02-19,07
desktop,Oppo,Safari,524,607351,2022-01-03 02:00:00,en,Taiwan,Facebook,Social,page_view,115,806600,484,462.0,6,4,79.88814389205619,2022-02-20,07
desktop,Samsung,Chrome,536,461477,2022-01-03 03:00:00,zh,Taiwan,Facebook,Organic,page_view,165,471718,1160,246.0,9,1,265.5965083569919,2022-02-21,07
desktop,Other,Edge,119,448273,2022-01-03 04:00:00,fr,Japan,Facebook,Organic,purchase,360,188410,2024,13.0,9,3,316.10528069784476,2022-02-22,07
tablet,Xiaomi,Safari,548,907809,2022-01-03 05:00:00,fr,Taiwan,Facebook,Social,page_view,490,834664,2261,320.0,9,4,463.76356033876226,2022-02-23,07
mobile,Other,Safari,543,742293,2022-01-03 06:00:00,jp,USA,Facebook,CPC,purchase,16,515189,5371,187.0,9,3,94.27769306425762,2022-02-24,07
tablet,Xiaomi,Chrome,70,603898,2022-01-03 07:00:00,fr,Japan,Facebook,Organic,purchase,506,908022,9991,209.0,6,4,79.28391023833127,2022-02-25,07
mobile,Other,Safari,342,153224,2022-01-03 08:00:00,jp,Taiwan,Google,Organic,purchase,598,816817,1784,115.0,9,4,67.11704900488694,2022-02-26,07
tablet,Samsung,Edge,525,597444,2022-01-03 09:00:00,zh,France,Google,CPC,purchase,506,276296,8950,208.0,7,3,185.35744234235796,2022-02-27,07
mobile,Oppo,Safari,33,767102,2022-01-03 10:00:00,zh,Taiwan,Facebook,Organic,add_to_cart,623,575582,7933,469.0,2,2,199.09619844999665,2022-02-28,07
tablet,Apple,Edge,466,994325,2022-01-03 11:00:00,zh,Taiwan,Google,Organic,page_view,940,136880,7751,275.0,3,4,450.16887370228585,2022-03-01,07
desktop,Apple,Edge,941,917876,2022-01-03 12:00:00,en,USA,Google,Organic,add_to_cart,699,992949,3357,32.0,3,4,181.55456733872225,2022-03-02,07
mobile,Other,Chrome,49,566961,2022-01-03 13:00:00,en,Japan,Direct,Social,purchase,723,280025,3645,195.0,2,1,216.25954891859524,2022-03-03,07
mobile,Oppo,Chrome,98,205882,2022-01-03 14:00:00,fr,France,Google,CPC,add_to_cart,489,768739,5193,361.0,5,2,277.31267822181746,2022-03-04,07
mobile,Other,Edge,720,583951,2022-01-03 15:00:00,en,Taiwan,Google,Organic,add_to_cart,783,944854,1060,350.0,8,2,242.19634031967266,2022-03-05,07
desktop,Other,Firefox,937,366172,2022-01-03 16:00:00,en,Taiwan,Facebook,CPC,purchase,316,634569,8137,163.0,1,3,214.59144697592617,2022-03-06,07
desktop,Apple,Edge,307,121371,2022-01-03 17:00:00,jp,France,Google,CPC,page_view,808,877513,4074,295.0,7,2,395.0320330710606,2022-03-07,07
mobile,Apple,Chrome,707,118651,2022-01-03 18:00:00,en,France,Direct,Social,page_view,151,601106,4354,398.0,3,1,62.79352370755126,2022-03-08,07
tablet,Other,Edge,746,613030,2022-01-03 19:00:00,en,Taiwan,Direct,CPC,add_to_cart,331,295077,9237,433.0,3,3,373.6457372547302,2022-03-09,07
tablet,Apple,Edge,555,556931,2022-01-03 20:00:00,zh,Taiwan,Direct,Social,purchase,872,313772,8670,330.0,6,2,278.36213760740446,2022-03-10,07
desktop,Other,Chrome,182,792967,2022-01-03 21:00:00,zh,France,Direct,Social,add_to_cart,71,340488,5310,201.0,4,4,395.11411320733725,2022-03-11,07
desktop,Apple,Safari,871,904675,2022-01-03 22:00:00,zh,France,Direct,CPC,page_view,152,349626,1980,493.0,2,2,185.30055326230072,2022-03-12,07
desktop,Other,Chrome,943,743712,2022-01-03 23:00:00,zh,USA,Google,Social,page_view,638,507406,6950,59.0,9,2,422.9790708225974,2022-03-13,07
tablet,Other,Chrome,695,745165,2022-01-04 00:00:00,en,Taiwan,Direct,Organic,purchase,318,825713,651,427.0,7,4,126.02837429033161,2022-03-14,07
mobile,Xiaomi,Chrome,266,182941,2022-01-04 01:00:00,fr,Taiwan,Referral,Social,add_to_cart,938,528788,2553,299.0,2,4,320.5020681462844,2022-03-15,07
desktop,Other,Safari,559,148025,2022-01-04 02:00:00,zh,USA,Direct,Organic,purchase,380,940373,3424,422.0,7,2,106.9367133166266,2022-03-16,07
tablet,Apple,Edge,738,309925,2022-01-04 03:00:00,jp,USA,Facebook,Organic,page_view,392,429964,8914,167.0,5,1,183.809834041167,2022-03-17,07
desktop,Oppo,Firefox,308,881842,2022-01-04 04:00:00,jp,Japan,Google,Social,purchase,966,725228,4438,60.0,9,3,303.1087448459185,2022-03-18,07
mobile,Xiaomi,Chrome,749,992167,2022-01-04 05:00:00,jp,USA,Google,Organic,page_view,404,643313,1252,280.0,7,4,209.32432151117405,2022-03-19,07
tablet,Apple,Safari,217,147087,2022-01-04 06:00:00,en,France,Facebook,Social,page_view,779,957260,5675,9.0,2,2,353.12718600117853,2022-03-20,07
mobile,Other,Firefox,206,552944,2022-01-04 07:00:00,en,USA,Direct,Social,add_to_cart,966,727103,2958,74.0,3,2,218.37996495814693,2022-03-21,07
desktop,Xiaomi,Safari,485,564098,2022-01-04 08:00:00,jp,Taiwan,Referral,CPC,purchase,16,720724,7090,88.0,6,1,409.46802298880635,2022-03-22,07
mobile,Oppo,Safari,963,948190,2022-01-04 09:00:00,en,USA,Facebook,Organic,page_view,421,265875,6845,10.0,8,2,325.97574543734436,2022-03-23,07
desktop,Other,Firefox,156,505430,2022-01-04 10:00:00,jp,USA,Direct,CPC,add_to_cart,822,406820,2549,452.0,2,4,478.0974925306967,2022-03-24,07
tablet,Other,Edge,835,512573,2022-01-04 11:00:00,jp,Taiwan,Google,Organic,add_to_cart,245,130799,3779,141.0,4,2,134.4536425380248,2022-03-25,07
desktop,Samsung,Chrome,705,483458,2022-01-04 12:00:00,en,Japan,Facebook,Organic,page_view,771,351737,8075,99.0,7,2,204.84949003873294,2022-03-26,07
mobile,Xiaomi,Edge,150,805643,2022-01-04 13:00:00,zh,Japan,Referral,Social,purchase,397,604337,3219,52.0,8,2,76.30758419449631,2022-03-27,07
mobile,Oppo,Firefox,695,804714,2022-01-04 14:00:00,jp,USA,Google,CPC,add_to_cart,98,307331,3465,290.0,6,4,354.3031243817027,2022-03-28,07
mobile,Apple,Edge,452,585570,2022-01-04 15:00:00,fr,USA,Google,Social,page_view,632,895216,6176,207.0,2,2,78.20184950068254,2022-03-29,07
desktop,Oppo,Safari,567,817000,2022-01-04 16:00:00,en,Japan,Google,Social,page_view,771,967202,8585,443.0,9,3,328.8813960359063,2022-03-30,07
tablet,Apple,Edge,534,136368,2022-01-04 17:00:00,fr,USA,Google,Social,add_to_cart,486,374992,8361,381.0,9,3,320.2633831390205,2022-03-31,07
tablet,Samsung,Edge,44,992295,2022-01-04 18:00:00,fr,USA,Google,Organic,purchase,209,291675,564,419.0,6,4,483.80254548336853,2022-04-01,07
desktop,Oppo,Chrome,155,437345,2022-01-04 19:00:00,jp,Japan,Google,CPC,page_view,264,855699,6271,237.0,3,1,258.20999305769715,2022-04-02,07
mobile,Xiaomi,Chrome,889,749903,2022-01-04 20:00:00,en,Japan,Facebook,Organic,page_view,447,287478,6038,97.0,9,4,244.49347637180088,2022-04-03,07
desktop,Xiaomi,Chrome,556,568738,2022-01-04 21:00:00,fr,Taiwan,Direct,CPC,purchase,976,685441,8050,193.0,1,3,413.0943733574737,2022-04-04,07
tablet,Other,Firefox,566,718265,2022-01-04 22:00:00,jp,Taiwan,Referral,CPC,purchase,505,796366,2111,82.0,9,2,417.6009871476232,2022-04-05,07
desktop,Apple,Safari,546,231049,2022-01-04 23:00:00,fr,France,Facebook,CPC,purchase,719,207234,4976,349.0,8,3,342.0206928049622,2022-04-06,07
tablet,Oppo,Firefox,109,362732,2022-01-05 00:00:00,en,France,Google,Organic,purchase,15,885460,2687,398.0,8,2,496.83392489237593,2022-04-07,07
desktop,Apple,Safari,71,683756,2022-01-05 01:00:00,jp,USA,Direct,CPC,purchase,139,352416,6703,251.0,2,4,346.83615195265594,2022-04-08,07
mobile,Oppo,Edge,150,896482,2022-01-05 02:00:00,en,Japan,Google,CPC,page_view,469,475759,8005,179.0,4,3,431.45808136978854,2022-04-09,07
mobile,Other,Chrome,114,518245,2022-01-05 03:00:00,fr,USA,Google,CPC,add_to_cart,340,586657,469,499.0,9,4,8.63189488305365,2022-04-10,07
tablet,Other,Chrome,966,576645,2022-01-05 04:00:00,zh,Taiwan,Google,CPC,add_to_cart,803,561526,1899,219.0,5,1,403.54312280404304,2022-04-11,07
tablet,Other,Chrome,134,691126,2022-01-05 05:00:00,en,Japan,Referral,Social,add_to_cart,803,842990,8614,129.0,4,3,104.63603689200745,2022-04-12,07
mobile,Oppo,Edge,635,635095,2022-01-05 06:00:00,jp,France,Google,CPC,add_to_cart,717,444758,5930,330.0,4,4,411.9729093717425,2022-04-13,07
desktop,Other,Safari,461,256929,2022-01-05 07:00:00,zh,Taiwan,Google,Organic,page_view,156,320755,2136,313.0,7,1,474.81984437863275,2022-04-14,07
desktop,Xiaomi,Firefox,896,670633,2022-01-05 08:00:00,fr,Taiwan,Referral,CPC,purchase,217,390365,7584,257.0,2,4,109.29710024286291,2022-04-15,07
tablet,Other,Chrome,796,556595,2022-01-05 09:00:00,zh,Japan,Google,Organic,add_to_cart,576,776745,9480,251.0,3,1,24.253320952085993,2022-04-16,07
tablet,Oppo,Chrome,198,790211,2022-01-05 10:00:00,zh,USA,Facebook,Social,add_to_cart,685,449296,5655,459.0,2,4,459.6434383581265,2022-04-17,07
mobile,Apple,Safari,225,503763,2022-01-05 11:00:00,en,Japan,Direct,Organic,page_view,146,544273,4680,208.0,4,4,219.770404839836,2022-04-18,07
desktop,Samsung,Chrome,166,283907,2022-01-05 12:00:00,en,Japan,Google,CPC,add_to_cart,401,174684,6989,355.0,2,4,390.13010429658186,2022-04-19,07
mobile,Oppo,Safari,272,548828,2022-01-05 13:00:00,fr,France,Referral,Organic,purchase,966,215343,7720,189.0,4,4,310.4374788552579,2022-04-20,07
mobile,Oppo,Edge,349,429167,2022-01-05 14:00:00,zh,USA,Referral,CPC,purchase,612,441569,3114,479.0,6,3,169.81242287272642,2022-04-21,07
tablet,Oppo,Edge,357,543309,2022-01-05 15:00:00,jp,France,Referral,CPC,page_view,677,147245,7342,325.0,5,3,79.55519105941629,2022-04-22,07
tablet,Apple,Safari,345,710348,2022-01-05 16:00:00,en,USA,Direct,Social,page_view,111,659974,3138,176.0,1,2,205.1297590786743,2022-04-23,07
tablet,Other,Edge,331,522453,2022-01-05 17:00:00,jp,Taiwan,Referral,Organic,page_view,898,286619,3398,103.0,3,4,319.2612845168759,2022-04-24,07
tablet,Samsung,Chrome,791,964039,2022-01-05 18:00:00,zh,USA,Google,CPC,purchase,786,779546,9217,235.0,9,1,44.29009504335257,2022-04-25,07
mobile,Oppo,Edge,971,738445,2022-01-05 19:00:00,zh,Taiwan,Google,Social,page_view,342,627607,4426,497.0,2,2,483.37242087799126,2022-04-26,07
mobile,Xiaomi,Firefox,817,244063,2022-01-05 20:00:00,en,Japan,Direct,Social,add_to_cart,417,300855,5128,233.0,6,1,277.92199159427196,2022-04-27,07
tablet,Other,Firefox,443,748087,2022-01-05 21:00:00,en,Japan,Google,Social,page_view,893,445059,6225,184.0,1,3,18.341462106450166,2022-04-28,07
desktop,Oppo,Safari,972,335373,2022-01-05 22:00:00,jp,Taiwan,Direct,CPC,page_view,322,889872,3045,104.0,9,2,189.29902013058103,2022-04-29,07
mobile,Apple,Firefox,886,872530,2022-01-05 23:00:00,zh,Taiwan,Facebook,Social,page_view,100,335589,4709,139.0,7,1,379.1821969169954,2022-04-30,07
mobile,Samsung,Safari,276,758854,2022-01-06 00:00:00,jp,France,Google,Organic,purchase,122,781453,5216,237.0,8,2,495.2770326374841,2022-05-01,07
mobile,Samsung,Chrome,893,843513,2022-01-06 01:00:00,fr,USA,Facebook,Organic,purchase,619,569270,3167,129.0,3,2,21.154883208896248,2022-05-02,07
mobile,Xiaomi,Edge,243,610793,2022-01-06 02:00:00,zh,USA,Direct,CPC,page_view,554,355140,7032,226.0,8,1,302.8514692222039,2022-05-03,07
mobile,Xiaomi,Chrome,292,373371,2022-01-06 03:00:00,en,USA,Direct,Social,page_view,474,685106,634,174.0,5,4,7.291292702390516,2022-05-04,07
mobile,Oppo,Firefox,279,743875,2022-01-06 04:00:00,en,Taiwan,Referral,CPC,page_view,390,359177,2476,453.0,7,3,118.33963358867116,2022-05-05,07
tablet,Other,Chrome,738,588236,2022-01-06 05:00:00,zh,Japan,Google,Social,add_to_cart,73,213932,3978,314.0,8,1,134.3741904403939,2022-05-06,07
tablet,Oppo,Chrome,640,839719,2022-01-06 06:00:00,jp,Taiwan,Direct,Social,add_to_cart,915,509748,2516,260.0,1,2,276.1982034520348,2022-05-07,07
mobile,Apple,Firefox,638,294208,2022-01-06 07:00:00,jp,France,Google,Organic,purchase,23,324963,1753,60.0,8,4,361.7263346984176,2022-05-08,07
mobile,Samsung,Edge,587,860145,2022-01-06 08:00:00,fr,Taiwan,Google,Organic,purchase,386,903720,5578,330.0,9,2,189.44155906517292,2022-05-09,07
mobile,Xiaomi,Firefox,780,961363,2022-01-06 09:00:00,jp,France,Referral,Social,purchase,968,376333,6478,127.0,6,3,30.964472868333388,2022-05-10,07
tablet,Other,Safari,630,445986,2022-01-06 10:00:00,zh,Taiwan,Google,Social,add_to_cart,89,561394,8889,400.0,4,2,329.943632019375,2022-05-11,07
mobile,Apple,Firefox,288,184456,2022-01-06 11:00:00,jp,Japan,Referral,Organic,purchase,983,151356,439,170.0,8,4,219.32833630605003,2022-05-12,07
tablet,Apple,Safari,799,255969,2022-01-06 12:00:00,zh,France,Direct,Organic,purchase,207,533113,3122,417.0,8,4,476.44264126731645,2022-05-13,07
tablet,Other,Edge,7,583828,2022-01-06 13:00:00,fr,Japan,Google,CPC,add_to_cart,574,445204,7930,139.0,6,1,348.1176478752875,2022-05-14,07
desktop,Oppo,Chrome,814,404691,2022-01-06 14:00:00,jp,Taiwan,Google,CPC,add_to_cart,839,952582,5525,40.0,4,1,64.54400853985308,2022-05-15,07
tablet,Oppo,Safari,707,696394,2022-01-06 15:00:00,fr,USA,Facebook,Social,page_view,990,287025,5438,236.0,4,3,78.62955047156869,2022-05-16,07
mobile,Xiaomi,Edge,719,821964,2022-01-06 16:00:00,zh,France,Google,Social,add_to_cart,347,501853,5037,252.0,4,3,309.70454045939704,2022-05-17,07
mobile,Other,Edge,517,198289,2022-01-06 17:00:00,jp,Taiwan,Facebook,CPC,purchase,435,666784,9626,5.0,6,2,174.08431350397066,2022-05-18,07
mobile,Samsung,Chrome,296,703551,2022-01-06 18:00:00,en,France,Referral,Social,purchase,907,360166,708,465.0,6,2,378.42480046314967,2022-05-19,07
mobile,Samsung,Chrome,967,839910,2022-01-06 19:00:00,jp,Japan,Google,CPC,page_view,729,612911,6334,36.0,3,2,264.870205971932,2022-05-20,07
desktop,Apple,Edge,163,534267,2022-01-06 20:00:00,zh,Taiwan,Referral,Organic,page_view,919,618320,1607,308.0,8,1,93.71546839750552,2022-05-21,07
desktop,Samsung,Safari,369,621267,2022-01-06 21:00:00,zh,USA,Facebook,CPC,page_view,229,834929,7304,163.0,8,1,251.2749951107367,2022-05-22,07
desktop,Apple,Chrome,113,737133,2022-01-06 22:00:00,zh,Japan,Direct,Organic,page_view,603,402518,9922,372.0,7,4,61.9644186288383,2022-05-23,07
desktop,Samsung,Chrome,536,542969,2022-01-06 23:00:00,jp,Taiwan,Referral,Social,page_view,975,566314,323,390.0,3,2,142.76131268163317,2022-05-24,07
tablet,Xiaomi,Edge,856,645666,2022-01-07 00:00:00,zh,USA,Referral,CPC,add_to_cart,443,590160,9895,107.0,9,1,451.5411896583257,2022-05-25,07
desktop,Other,Firefox,421,405894,2022-01-07 01:00:00,fr,Taiwan,Google,CPC,add_to_cart,490,375946,5081,91.0,1,4,96.62263033512808,2022-05-26,07
tablet,Other,Edge,937,385534,2022-01-07 02:00:00,jp,Japan,Google,Organic,page_view,871,672908,6138,222.0,2,4,278.161725738824,2022-05-27,07
tablet,Apple,Edge,693,736389,2022-01-07 03:00:00,zh,Taiwan,Facebook,Social,add_to_cart,151,105117,7190,260.0,1,1,483.30927924881337,2022-05-28,07
tablet,Apple,Chrome,25,519708,2022-01-07 04:00:00,zh,Taiwan,Referral,CPC,purchase,377,956509,8674,299.0,1,4,474.7635448395902,2022-05-29,07
tablet,Xiaomi,Chrome,307,359065,2022-01-07 05:00:00,fr,Taiwan,Google,CPC,add_to_cart,751,631133,732,329.0,4,4,113.74657163589401,2022-05-30,07
tablet,Apple,Safari,16,683210,2022-01-07 06:00:00,fr,USA,Google,CPC,add_to_cart,531,138543,7669,380.0,2,2,386.04340238832793,2022-05-31,07
desktop,Samsung,Chrome,761,638656,2022-01-07 07:00:00,en,Japan,Direct,Social,add_to_cart,913,919099,3098,243.0,9,3,318.78931455890773,2022-06-01,07
tablet,Samsung,Chrome,323,357135,2022-01-07 08:00:00,zh,France,Google,Social,purchase,148,996191,6143,272.0,6,4,319.1547063847792,2022-06-02,07
tablet,Apple,Edge,874,417275,2022-01-07 09:00:00,en,USA,Direct,Social,purchase,884,139276,2839,466.0,5,3,366.201719639362,2022-06-03,07
tablet,Xiaomi,Edge,392,309735,2022-01-07 10:00:00,zh,USA,Google,Organic,add_to_cart,131,663120,5199,87.0,4,4,82.89220423031597,2022-06-04,07
tablet,Oppo,Firefox,319,703293,2022-01-07 11:00:00,jp,France,Facebook,Social,add_to_cart,883,976299,9357,461.0,8,3,476.27620723113864,2022-06-05,07
tablet,Samsung,Firefox,851,204827,2022-01-07 12:00:00,zh,Japan,Referral,Social,page_view,430,438677,1194,497.0,5,4,130.951707847561,2022-06-06,07
mobile,Oppo,Chrome,979,627960,2022-01-07 13:00:00,en,USA,Referral,CPC,page_view,555,128222,4393,73.0,5,2,390.2225566324937,2022-06-07,07
desktop,Apple,Safari,85,139122,2022-01-07 14:00:00,fr,USA,Google,Social,purchase,531,664666,9748,113.0,1,2,263.55966366410877,2022-06-08,07
mobile,Samsung,Chrome,189,196810,2022-01-07 15:00:00,zh,France,Referral,CPC,add_to_cart,516,723276,6051,19.0,4,1,274.7897884378464,2022-06-09,07
mobile,Oppo,Edge,477,663159,2022-01-07 16:00:00,jp,France,Direct,CPC,page_view,705,980525,3614,96.0,4,1,106.53555367127099,2022-06-10,07
desktop,Xiaomi,Firefox,454,244765,2022-01-07 17:00:00,fr,USA,Facebook,Social,add_to_cart,92,698313,7041,480.0,4,4,437.3875251972927,2022-06-11,07
desktop,Other,Edge,513,512454,2022-01-07 18:00:00,zh,Japan,Facebook,Social,add_to_cart,101,221151,8991,463.0,1,1,165.47188599636058,2022-06-12,07
tablet,Apple,Chrome,311,937086,2022-01-07 19:00:00,fr,Japan,Facebook,Social,add_to_cart,82,930698,1437,80.0,3,2,258.8409876807832,2022-06-13,07
mobile,Xiaomi,Safari,571,199054,2022-01-07 20:00:00,en,USA,Facebook,Social,add_to_cart,922,533059,9158,39.0,1,1,56.896870175347104,2022-06-14,07
